id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock
153,2025-08-23 20:57:40.960105 -0500 -05,2025-08-23 20:57:40.960105 -0500 -05,NULL,LOTE: 2506992 VENCE: 30/03/2027,EXPOF1605,3838.0,5
154,2025-08-23 20:57:40.969285 -0500 -05,2025-08-23 20:57:40.969285 -0500 -05,NULL,LOTE: M03235 VENCE: 30/03/2027,COAS12110,13980.0,3
155,2025-08-23 20:57:40.975831 -0500 -05,2025-08-23 20:57:40.975831 -0500 -05,NULL,LOTE: IM13625 VENCE: 30/03/2027,IMPOF0004,3198.0,50
156,2025-08-23 20:57:40.984895 -0500 -05,2025-08-23 20:57:40.984895 -0500 -05,NULL,LOTE: 94862 VENCE: 30/11/2027,LAPR67269,2980.0,8
157,2025-08-23 20:57:40.991791 -0500 -05,2025-08-23 20:57:40.991791 -0500 -05,NULL,LOTE: 24A264 VENCE: 30/10/2026,ABBO71465,15798.0,2
158,2025-08-23 20:57:41.000144 -0500 -05,2025-08-23 20:57:41.000144 -0500 -05,NULL,LOTE: 25013 VENCE: 30/03/2027,AMER83332,7228.57,4
159,2025-08-23 20:57:41.00717 -0500 -05,2025-08-23 20:57:41.00717 -0500 -05,NULL,ACTIVA 21 LEVONORGESTRELETINILESTRADIOL 0.150.03 MG X 21 TABL,7707274721053,6103.0,2
160,2025-08-23 20:57:41.014908 -0500 -05,2025-08-23 20:57:41.014908 -0500 -05,NULL,ALCOHOL ANTISEPTICO FRASCO X 350 ML JGB,7702560009532,5500.0,3
161,2025-08-23 20:57:41.023834 -0500 -05,2025-08-23 20:57:41.023834 -0500 -05,NULL,IOFI HIERROACIDO ASCORBICOACIDO FOLICO 60700.04 MG X 30 TA,7703038065470,51187.5,1
162,2025-08-23 20:57:41.03304 -0500 -05,2025-08-23 20:57:41.03304 -0500 -05,NULL,OCEIRA LEVONORGESTRELETINILESTRADIOL 0.150.03 MG X 21 TABL,7703689317386,5555.14,2
163,2025-08-23 20:57:41.040096 -0500 -05,2025-08-23 20:57:41.040096 -0500 -05,NULL,VITAMINA D3 2000 U.I X 100 CAPS,7703153032906,57600.0,1
164,2025-08-23 20:57:41.04724 -0500 -05,2025-08-23 20:57:41.04724 -0500 -05,NULL,VITAMINA E 400 UI X 100 CAPS,7703153024796,33600.0,1
165,2025-08-23 20:57:41.054764 -0500 -05,2025-08-23 20:57:41.054764 -0500 -05,NULL,LOTE: 263529689 VENCE: 30/06/2026,EXPO56421,3048.0,6
166,2025-08-23 20:57:41.062773 -0500 -05,2025-08-23 20:57:41.062773 -0500 -05,NULL,NASONEX MOMETASONA NASAL 18 GR X 140 DOSIS,7702502015683,88200.0,1
167,2025-08-23 20:57:41.069833 -0500 -05,2025-08-23 20:57:41.069833 -0500 -05,NULL,THERALITE CARBONATO DE LITIO 300 MG X 50 TABL,7591044403764,44400.0,1
168,2025-08-23 20:57:41.07908 -0500 -05,2025-08-23 20:57:41.07908 -0500 -05,NULL,LOTE: 05051224 VENCE: 30/12/2026,LAPROFF4163,57900.0,1
169,2025-08-23 20:57:41.087207 -0500 -05,2025-08-23 20:57:41.087207 -0500 -05,NULL,LOTE: F010704 VENCE: 28/02/2027,ECAR60020,19200.0,2
170,2025-08-23 20:57:41.094448 -0500 -05,2025-08-23 20:57:41.094448 -0500 -05,NULL,DIFENHIDRAMINA JBE *120ML LAPROFF,2274,4136.5,6
171,2025-08-23 20:57:41.102113 -0500 -05,2025-08-23 20:57:41.102113 -0500 -05,NULL,DIFENHIDRAMINA 50 MG * 50 CAP OPHALAC,A5136,15962.5,1
172,2025-08-23 20:57:41.109802 -0500 -05,2025-08-23 20:57:41.109802 -0500 -05,NULL,CLORFENIRAMINA 4MG TAB C X 20 COASPHARMA,C3069,2531.9,6
173,2025-08-23 20:57:41.118995 -0500 -05,2025-08-23 20:57:41.118995 -0500 -05,NULL,CLORFENIRAMINA 2MG JBE X 120 ML PRECIO ESPECIAL  LABINCO,26420003101,3096.69,6
174,2025-08-23 20:57:41.126968 -0500 -05,2025-08-23 20:57:41.126968 -0500 -05,NULL,ACETAMINOFEN 500MG *300 MULT LAPROFF,2230,15341.4,2
175,2025-08-23 20:57:41.135272 -0500 -05,2025-08-23 20:57:41.135272 -0500 -05,NULL,MICROPORE PROLATEX PIEL 5*10 YS,8603,8250.0,2
176,2025-08-23 20:57:41.14215 -0500 -05,2025-08-23 20:57:41.14215 -0500 -05,NULL,FEXOFENADINA 120 mg CJ*10 Tab ECAR PRECIO ESPECIAL,PT01213AOBS,19176.75,2
177,2025-08-23 20:57:41.150157 -0500 -05,2025-08-23 20:57:41.150157 -0500 -05,NULL,AMOXICILINA 250MG *100 ML SUSP A.G,1010,4909.85,8
178,2025-08-23 20:57:41.159245 -0500 -05,2025-08-23 20:57:41.159245 -0500 -05,NULL,HIDROCLOROTIAZIDA 25 MG CJ X 30 TAB GENFAR,40762,4392.19,2
179,2025-08-23 20:57:41.166341 -0500 -05,2025-08-23 20:57:41.166341 -0500 -05,NULL,EMULSION SCOTT * 180 CC CEREZA,4254,14811.84,1
180,2025-08-23 20:57:41.174376 -0500 -05,2025-08-23 20:57:41.174376 -0500 -05,NULL,VASELINA * 15GRS PROMARQUIN,7177,895.0,6
181,2025-08-23 20:57:41.181224 -0500 -05,2025-08-23 20:57:41.181224 -0500 -05,NULL,TERMOMETRO DIGITAL ZIBOJECT,87424,5000.0,4
182,2025-08-23 20:57:41.189877 -0500 -05,2025-08-23 20:57:41.189877 -0500 -05,NULL,DEXAMETASONA INY 8MG *100 AMP FARMIONNI,3978,65911.2,1
183,2025-08-23 20:57:41.20015 -0500 -05,2025-08-23 20:57:41.20015 -0500 -05,NULL,JABON DE AZUFRE *110 GR YOMA,5575,5586.25,2
184,2025-08-23 20:57:41.208762 -0500 -05,2025-08-23 20:57:41.208762 -0500 -05,NULL,GUAYACOLATO 300MG/15ML* 120 ML GUAYAPROFF,2288,3693.68,6
185,2025-08-23 20:57:41.217001 -0500 -05,2025-08-23 20:57:41.217001 -0500 -05,NULL,PROTECTOR SOLAR TANGA SPF 50 SACHETS* 10ML CJ X 12 UNDS  RECAMIER,044003,26106.25,1
186,2025-08-23 20:57:41.224599 -0500 -05,2025-08-23 20:57:41.224599 -0500 -05,NULL,DOLEX AVANZADO R.A 500 MG  *200 TAB RECUBIERTAS- HALEON,42431,167898.55,1
187,2025-08-23 20:57:41.233033 -0500 -05,2025-08-23 20:57:41.233033 -0500 -05,NULL,POR LA COMPRA DE 1 CJA DOLEX AVANZADO* 200 TAB GRATIS 1 GOMINA EGO EXTREME MAX 25 ML C *15 SOBRES,42431 OBSE,1.14,1
188,2025-08-23 20:57:41.241012 -0500 -05,2025-08-23 20:57:41.241012 -0500 -05,NULL,TIAMINA 300MG * 250 TAB ECAR OFERTA,PT01028AOF,33675.28,1
189,2025-08-23 20:57:41.250098 -0500 -05,2025-08-23 20:57:41.250098 -0500 -05,NULL,DICLOFENACO 50MG *400 TAB MULT LAPROFF,2272,32273.76,1
190,2025-08-23 20:57:41.257632 -0500 -05,2025-08-23 20:57:41.257632 -0500 -05,NULL,ADVIL CHILDREN IBUPROFENO 100 MG X 60 ML,7702132009731,30131.22,2
191,2025-08-23 20:57:41.266246 -0500 -05,2025-08-23 20:57:41.266246 -0500 -05,NULL,CIRUELAX FORTE X 60 COMP,7803510002396,88588.73,1
192,2025-08-23 20:57:41.27658 -0500 -05,2025-08-23 20:57:41.27658 -0500 -05,NULL,CREMA DENTAL COLGATE TRIPLE ACCION X 22 ML,7702010111464,2041.67,6
193,2025-08-23 20:57:41.283589 -0500 -05,2025-08-23 20:57:41.283589 -0500 -05,NULL,CREMA DENTAL COLGATE TRIPLE ACCION X 50 ML GRATIS CEPILLO,7509546700823,4166.67,4
194,2025-08-23 20:57:41.292242 -0500 -05,2025-08-23 20:57:41.292242 -0500 -05,NULL,MIELTERTOS MASTICABLE MIEL Y PROPOLEO X 12 SOBRES X 4 TAB CU ,7707232095769,32690.0,1
195,2025-08-23 20:57:41.300816 -0500 -05,2025-08-23 20:57:41.300816 -0500 -05,NULL,PIROXICAM 20 MG X 10 CAP,7702057075040,5442.55,6
196,2025-08-23 20:57:41.308741 -0500 -05,2025-08-23 20:57:41.308741 -0500 -05,NULL,VACOL POMADA REDUCTORA CON COLOR X 20 GR,7707165900161,5789.19,3
197,2025-08-23 20:57:41.321167 -0500 -05,2025-08-23 20:57:41.321167 -0500 -05,NULL,LOTE: 082225 VENCE: 30/05/2028,GM&C70575,1962.18,6
198,2025-08-23 20:57:41.331283 -0500 -05,2025-08-23 20:57:41.331283 -0500 -05,NULL,LOTE: 24C614 VENCE: 30/08/2026,LAFR20659,4990.0,20
199,2025-08-23 20:57:41.341364 -0500 -05,2025-08-23 20:57:41.341364 -0500 -05,NULL,TAPABOCAS AZUL EMPAQUE INDIVIDUAL CJ X 50 UNDS ZIBOJECT,8342,6000.0,3
200,2025-08-23 20:57:41.348225 -0500 -05,2025-08-23 20:57:41.348225 -0500 -05,NULL,TAPABOCAS NEGRO C X 50 EMP INDIV BEGUT,89964,10000.0,2
201,2025-08-23 20:57:41.357574 -0500 -05,2025-08-23 20:57:41.357574 -0500 -05,NULL,BETAHISTINA 8MG *30 TAB VAIO BIOQUIFAR,1771,24750.0,1
202,2025-08-23 20:57:41.364218 -0500 -05,2025-08-23 20:57:41.364218 -0500 -05,NULL,DOLEX  NIÑOS 2+ JBE 90 ML- HALEON,4258,16228.49,2
203,2025-08-23 20:57:41.372572 -0500 -05,2025-08-23 20:57:41.372572 -0500 -05,NULL,DOLEX NIÑOS 7+ 120ML GSK,4261,26249.7,1
204,2025-08-23 20:57:41.379784 -0500 -05,2025-08-23 20:57:41.379784 -0500 -05,NULL,AGUA OXIGENTA X 60 ML DE 10 VOL - VENUX - KARICIA,KAR011,1732.5,2
205,2025-08-23 20:57:41.387704 -0500 -05,2025-08-23 20:57:41.387704 -0500 -05,NULL,AGUA OXIGENTA X 60 ML DE 20 VOL - VENUX - KARICIA,KAR010,1733.74,3
206,2025-08-23 20:57:41.396812 -0500 -05,2025-08-23 20:57:41.396812 -0500 -05,NULL,AGUA OXIGENTA X 60 ML DE 30 VOL - VENUX - KARICIA,KAR009,1733.74,3
207,2025-08-23 20:57:41.406734 -0500 -05,2025-08-23 20:57:41.406734 -0500 -05,NULL,AGUA OXIGENTA X 60 ML DE 40 VOL - VENUX,KAR017,1732.5,2
208,2025-08-23 20:57:41.417737 -0500 -05,2025-08-23 20:57:41.417737 -0500 -05,NULL,SILIMARINA 150MG CAP C X 20 GENFAR,LGF00241,19926.77,1
209,2025-08-23 20:57:41.425102 -0500 -05,2025-08-23 20:57:41.425102 -0500 -05,NULL,VACOL POMADA REDUCTORA COLOR *60 GR,8348,8977.5,2
210,2025-08-23 20:57:41.432132 -0500 -05,2025-08-23 20:57:41.432132 -0500 -05,NULL,PIROXICAM MK 20MG CAJ *10CAP TQ,0075040,4329.68,2
211,2025-08-23 20:57:41.43961 -0500 -05,2025-08-23 20:57:41.43961 -0500 -05,NULL,KETOCONAZOL CREMA 2% TUBO *30GR ANGLOPHARMA,44120,6050.0,4
212,2025-08-23 20:57:41.445939 -0500 -05,2025-08-23 20:57:41.445939 -0500 -05,NULL,ACIDO FUSIDICO 2% CREMA 15GR  LAPROFF,2345,5744.5,4
213,2025-08-23 20:57:41.453545 -0500 -05,2025-08-23 20:57:41.453545 -0500 -05,NULL,DULCOLAX  5MG *20 GRAGEAS (BISACODILO)- SANOFI,3317,23818.03,1
214,2025-08-23 20:57:41.460833 -0500 -05,2025-08-23 20:57:41.460833 -0500 -05,NULL,TRAZODONA 50MG *250  RECIPE (BUSSIE),2542004025,52630.47,1
215,2025-08-23 20:57:41.468426 -0500 -05,2025-08-23 20:57:41.468426 -0500 -05,NULL,CELECOXIB 200MG CJA*10TAB GENFAR,422046,8285.49,3
216,2025-08-23 20:57:41.476251 -0500 -05,2025-08-23 20:57:41.476251 -0500 -05,NULL,MIELTERTOS GRIPA NOCHE PANELA -LIMON CJA*24 SOBRES,8514,45367.09,1
217,2025-08-23 20:57:41.482269 -0500 -05,2025-08-23 20:57:41.482269 -0500 -05,NULL,PRAZOSINA 1MG* 30 TAB 3+2 OBSEQUIO  EXPOFARMA,3879OB,1.14,2
218,2025-08-23 20:57:41.488692 -0500 -05,2025-08-23 20:57:41.488692 -0500 -05,NULL,PRAZOSINA 1MG* 30 TAB EXPOFARMA,3879,8988.92,3
219,2025-08-23 20:57:41.496691 -0500 -05,2025-08-23 20:57:41.496691 -0500 -05,NULL,VERAPAMILO MK 80MG CAJ *50 TAB TQ,0076128,9641.67,2
220,2025-08-23 20:57:41.504356 -0500 -05,2025-08-23 20:57:41.504356 -0500 -05,NULL,VICK VAPORUB LATAS DE 12 GR CAJA *12  P&G,4264,58453.01,1
221,2025-08-23 20:57:41.512105 -0500 -05,2025-08-23 20:57:41.512105 -0500 -05,NULL,EVINET (LEVONOG 0.75) C X 2 TAB  COLMED,2010,5909.28,2
222,2025-08-23 20:57:41.520259 -0500 -05,2025-08-23 20:57:41.520259 -0500 -05,NULL,ALGODON HIGIETEX ZIGZAG * 20 GR,9872,1139.5,8
223,2025-08-23 20:57:41.527902 -0500 -05,2025-08-23 20:57:41.527902 -0500 -05,NULL,ALGODON HIGIETEX ZIGZAG * 50G,10001,2298.75,6
224,2025-08-23 20:57:41.536283 -0500 -05,2025-08-23 20:57:41.536283 -0500 -05,NULL,METOCARBAMOL+IBUPROFENO 500/200MG*24 TAB BINAFAR- TRIDEX,S8504,18671.25,1
225,2025-08-23 20:57:41.543193 -0500 -05,2025-08-23 20:57:41.543193 -0500 -05,NULL,NOVALGINA 500MG* 50 TAB- SANOFI,SAN004,89558.31,1
226,2025-08-23 20:57:41.549464 -0500 -05,2025-08-23 20:57:41.549464 -0500 -05,NULL,DEFLAZACORT 6MG CJ x 10 TAB GENFAR,433078,8891.19,2
227,2025-08-23 20:57:41.559204 -0500 -05,2025-08-23 20:57:41.559204 -0500 -05,NULL,DICLOFENACO SODICO 75MG/3ML CJA*10 COLMED,2049COL,9204.84,4
228,2025-08-23 20:57:41.56774 -0500 -05,2025-08-23 20:57:41.56774 -0500 -05,NULL,CENTRUM SILVER X 30 TABL,7702132011048,32521.01,1
229,2025-08-23 20:57:41.574967 -0500 -05,2025-08-23 20:57:41.574967 -0500 -05,NULL,IRBIGEN IRBESARTAN 150 MG X 30 TABL ,8903726237687,9100.0,5
230,2025-08-23 20:57:41.583306 -0500 -05,2025-08-23 20:57:41.583306 -0500 -05,NULL,NEUROBION 3 AMP I (1ML)+3 AMP II (1ML)  SIMPLE MERCK SHARP,INC3,37685.3,1
231,2025-08-23 20:57:41.591548 -0500 -05,2025-08-23 20:57:41.591548 -0500 -05,NULL,LINCOMICINA 600 MG/2ML AMP CX10 VITALIS,7937,22728.0,1
232,2025-08-23 20:57:41.598461 -0500 -05,2025-08-23 20:57:41.598461 -0500 -05,NULL,DESLORATADINA 5MG* 10 TAB RECUB LAPROFF,2268,4943.34,6
233,2025-08-23 20:57:41.605388 -0500 -05,2025-08-23 20:57:41.605388 -0500 -05,NULL,CETIRIZINA 10MG * 400  TAB MULT ECAR,PT01114A,38410.32,1
234,2025-08-23 20:57:41.612392 -0500 -05,2025-08-23 20:57:41.612392 -0500 -05,NULL,CETIRIZINA JARABE * 60 ML ECAR PRECIO ESPECIAL,PT02022RPE,5264.94,2
235,2025-08-23 20:57:41.622268 -0500 -05,2025-08-23 20:57:41.622268 -0500 -05,NULL,---ATORVASTATINA 40MG*30 TAB LAPROFF,2PROFF,17693.75,1
236,2025-08-23 20:57:41.629362 -0500 -05,2025-08-23 20:57:41.629362 -0500 -05,NULL,N- ACETILCISTEINA 600MG*30 SOBRES ZIFLUVIS BIOQ,1873,39400.0,1
237,2025-08-23 20:57:41.637927 -0500 -05,2025-08-23 20:57:41.637927 -0500 -05,NULL,K-Y LUBRICANTE INTIMO 15 GRS,2127,9716.22,1
238,2025-08-23 20:57:41.644982 -0500 -05,2025-08-23 20:57:41.644982 -0500 -05,NULL,TERBINAFINA 1% TUBO X 15 G TELMISAR BLASKOV,3230,10961.25,2
239,2025-08-23 20:57:41.651981 -0500 -05,2025-08-23 20:57:41.651981 -0500 -05,NULL,LORATADINA 10MG * 400 TAB MULT LAPROFF,2308,36364.8,1
240,2025-08-23 20:57:41.659041 -0500 -05,2025-08-23 20:57:41.659041 -0500 -05,NULL,LOPERAMIDA 2MG *240 TAB MULT LAPROFF,2304,57820.03,1
241,2025-08-23 20:57:41.66577 -0500 -05,2025-08-23 20:57:41.66577 -0500 -05,NULL,SALBUTAMOL INHALADOR 100MCG*200 DOSIS SALBUMED,3211,5625.0,2
242,2025-08-23 20:57:41.672504 -0500 -05,2025-08-23 20:57:41.672504 -0500 -05,NULL,ACETAMINOFEN JBE FCO * 120 LAPROFF,1PROFF,3866.03,8
243,2025-08-23 20:57:41.67959 -0500 -05,2025-08-23 20:57:41.67959 -0500 -05,NULL,ACID MANTLE BABY CREMA *30 GR ANTIPAÑALITIS,3051,13551.57,1
244,2025-08-23 20:57:41.686848 -0500 -05,2025-08-23 20:57:41.686848 -0500 -05,NULL,METOCA+IBUPRO * 20 TAB ESPASMYDOL BIOQUIFAR,1859,21250.0,1
245,2025-08-23 20:57:41.693617 -0500 -05,2025-08-23 20:57:41.693617 -0500 -05,NULL,STREPSILS MIEL Y LIMON *16 TABS RECKITT,7403,25298.54,1
246,2025-08-23 20:57:41.699964 -0500 -05,2025-08-23 20:57:41.699964 -0500 -05,NULL,DURAFLEX MUSCULAR ADVANCE - ESPALDA 500MG *18 CAP LIQUIDA TQ,0091439,45017.49,1
247,2025-08-23 20:57:41.706764 -0500 -05,2025-08-23 20:57:41.706764 -0500 -05,NULL,GORRO DESECHABLE ORUGA AZUL* 100 UNID BEGUT,18,16250.0,1
248,2025-08-23 20:57:41.714226 -0500 -05,2025-08-23 20:57:41.714226 -0500 -05,NULL,IBUFLASH MIGRAÑA* 30 CAPS TQ,0092340,57590.08,2
249,2025-08-23 20:57:41.721061 -0500 -05,2025-08-23 20:57:41.721061 -0500 -05,NULL,VIOLETA DE GENCIANA* 25 MLPROMARQUIN,7184,1250.0,2
250,2025-08-23 20:57:41.728609 -0500 -05,2025-08-23 20:57:41.728609 -0500 -05,NULL,HIDROXIDO DE ALU+MAGN+SIMET *360 ML GALAC- MEDIGEN,5832,9975.0,2
251,2025-08-23 20:57:41.735675 -0500 -05,2025-08-23 20:57:41.735675 -0500 -05,NULL,PAÑUELO BOLSILLO X 10 UNDS PAGUE 3 LLEVE 4 FAMILIA,05501,3384.2,5
252,2025-08-23 20:57:41.743996 -0500 -05,2025-08-23 20:57:41.743996 -0500 -05,NULL,"CLORURO DE SODIO SUERO FISIOL 0,9% *100 ML PISA",6736,2687.5,6
253,2025-08-23 20:57:41.751682 -0500 -05,2025-08-23 20:57:41.751682 -0500 -05,NULL,TOALLAS NOSOTRAS EXTRA PROTECCION TELA DIA-NOCHE* 6 UNS,0564,3380.79,2
254,2025-08-23 20:57:41.75876 -0500 -05,2025-08-23 20:57:41.75876 -0500 -05,NULL,DOMEBORO ACETATO DE ALUMINIO PAGUE 25 LLEVE 30 SOBRES,7702123001423,60699.48,1
255,2025-08-23 20:57:41.765353 -0500 -05,2025-08-23 20:57:41.765353 -0500 -05,NULL,NORAVER GRIPA FAST TOTAL IBUPROFENOLEVOCETIRIZINAFENILEFRINA X 12 CAP,7702057161934,42011.57,2
256,2025-08-23 20:57:41.77326 -0500 -05,2025-08-23 20:57:41.77326 -0500 -05,NULL,PRIMOSISTON ETINILESTRADIOLNORETISTERONA 0.012 MG X 30 TABL,7896006202516,38458.06,1
257,2025-08-23 20:57:41.781206 -0500 -05,2025-08-23 20:57:41.781206 -0500 -05,NULL,ENALAPRIL 20MG X 30TAB - AMERICAN GENERICS ,386028,2941.23,62
258,2025-08-23 20:57:41.790114 -0500 -05,2025-08-23 20:57:41.790114 -0500 -05,NULL,CUOTA DE SOSTENIMIENTO COPIS DICIEMBRE 2024,4170100400,77333.0,1
259,2025-08-23 20:57:41.79796 -0500 -05,2025-08-23 20:57:41.79796 -0500 -05,NULL,LOTE: C53939 VENCE: 28/02/2027,LAFR88620,48165.0,1
260,2025-08-23 20:57:41.804789 -0500 -05,2025-08-23 20:57:41.804789 -0500 -05,NULL,TELMISARTAN 80 MG X 30 TABL,7702605108565,30099.9,1
261,2025-08-23 20:57:41.811579 -0500 -05,2025-08-23 20:57:41.811579 -0500 -05,NULL,ACID MANTLE BABY CREMA X 100 GR  30 GR PRECIO ESPECIAL,7702123014034,52184.87,1
262,2025-08-23 20:57:41.819967 -0500 -05,2025-08-23 20:57:41.819967 -0500 -05,NULL,POLIVITAMINAS Y MINERALES X 100 CAP,7703153003586,38800.0,1
263,2025-08-23 20:57:41.826658 -0500 -05,2025-08-23 20:57:41.826658 -0500 -05,NULL,TAMPON O.B MEDIO X 16  8 UND SUPER AHORRO,7702031536567,19594.59,2
264,2025-08-23 20:57:41.832626 -0500 -05,2025-08-23 20:57:41.832626 -0500 -05,NULL,TAMPON O.B SUPER X 16  8 UND SUPER AHORRO,7702031536550,19594.59,2
265,2025-08-23 20:57:41.839775 -0500 -05,2025-08-23 20:57:41.839775 -0500 -05,NULL,DOLEX NINOS 2 ACETAMINOFEN JARABE X 90 ML,7707172685778,15050.0,2
266,2025-08-23 20:57:41.847027 -0500 -05,2025-08-23 20:57:41.847027 -0500 -05,NULL,LOTE: 2401014 VENCE: 30/04/2026,OPHA3111,15280.0,1
267,2025-08-23 20:57:41.854657 -0500 -05,2025-08-23 20:57:41.854657 -0500 -05,NULL,LOTE: FF9250824 VENCE: 30/08/2026,FUNA10865,14425.0,1
268,2025-08-23 20:57:41.861055 -0500 -05,2025-08-23 20:57:41.861055 -0500 -05,NULL,LOTE: 4E1878 VENCE: 30/04/2027,TQ76153,8214.0,2
269,2025-08-23 20:57:41.868412 -0500 -05,2025-08-23 20:57:41.868412 -0500 -05,NULL,LOTE: F26154 VENCE: 30/09/2026,TRID3560,16578.0,1
270,2025-08-23 20:57:41.875177 -0500 -05,2025-08-23 20:57:41.875177 -0500 -05,NULL,LOTE: 24A364 VENCE: 28/02/2026,ABBO03596,4323.0,3
271,2025-08-23 20:57:41.881546 -0500 -05,2025-08-23 20:57:41.881546 -0500 -05,NULL,LOTE: 64123 VENCE: 30/09/2025,FABR69439,38000.0,1
272,2025-08-23 20:57:41.888274 -0500 -05,2025-08-23 20:57:41.888274 -0500 -05,NULL,LOTE: 24025015 VENCE: 31/08/2026,CAPSU0005,13386.0,3
273,2025-08-23 20:57:41.89483 -0500 -05,2025-08-23 20:57:41.89483 -0500 -05,NULL,DERMOVATE CLOBETASOL 0.05% CREMA X 30 GR,7896269903021,60000.0,1
274,2025-08-23 20:57:41.902088 -0500 -05,2025-08-23 20:57:41.902088 -0500 -05,NULL,PROWHEY DM VAINILLA X 400 GR,7709990666847,71900.0,1
275,2025-08-23 20:57:41.909437 -0500 -05,2025-08-23 20:57:41.909437 -0500 -05,NULL,BUSCAPINA COMPOSITUM NF HIOSCINAACETAMINOFEN 10500 MG X 20 COMPRIMIDOS,7703381000982,25700.0,1
276,2025-08-23 20:57:41.916098 -0500 -05,2025-08-23 20:57:41.916098 -0500 -05,NULL,PAX NOCHE PANELA ACETAMINOFEN FENILEFRINACLORFENIRAMINA X 24 SOBRES,7706263200654,49999.92,1
277,2025-08-23 20:57:41.924059 -0500 -05,2025-08-23 20:57:41.924059 -0500 -05,NULL,IBUFLASH MIGRAN ACETMINOFENCAFEINAIBUPROFENO X 30 CAP,7702057092757,55599.9,1
278,2025-08-23 20:57:41.933736 -0500 -05,2025-08-23 20:57:41.933736 -0500 -05,NULL,NORAVER-P NARANJA MIEL X 12 TABL,7702057186470,18000.0,1
279,2025-08-23 20:57:41.940703 -0500 -05,2025-08-23 20:57:41.940703 -0500 -05,NULL,SAL DE FRUTAS LUA X 26 SOBRES,7702057801731,60400.08,1
280,2025-08-23 20:57:41.949926 -0500 -05,2025-08-23 20:57:41.949926 -0500 -05,NULL,BONFIEST PLUS X 32 SOBRES,7702057841256,95600.0,1
281,2025-08-23 20:57:41.957601 -0500 -05,2025-08-23 20:57:41.957601 -0500 -05,NULL,DESODORANTE YODORA CREMA X 12 ML,7702057080044,2773.11,4
282,2025-08-23 20:57:41.965485 -0500 -05,2025-08-23 20:57:41.965485 -0500 -05,NULL,PAÑAL TENA SLIP CLASICO TALLA M UNISEX - PAQUETE X 9 Invima:NSOA04565-15CO CUM:20099791 ATC:N/A,C226110074,15732.0,2
283,2025-08-23 20:57:41.972097 -0500 -05,2025-08-23 20:57:41.972097 -0500 -05,NULL,SIMVASTATINA 40 MG TABLETA - CAJA X 10 Invima:2021M-0002494-R2 CUM:19936914-1 ATC:C10AA01,C166015938,75563.0,3
284,2025-08-23 20:57:41.979204 -0500 -05,2025-08-23 20:57:41.979204 -0500 -05,NULL,LOTE: HCG-12401 VENCE: 25/01/2027,DISF50066,1625.0,6
285,2025-08-23 20:57:41.987437 -0500 -05,2025-08-23 20:57:41.987437 -0500 -05,NULL,LOTE: 3322190 VENCE: 30/12/2025,LASA34018,7183.0,4
286,2025-08-23 20:57:41.99649 -0500 -05,2025-08-23 20:57:41.99649 -0500 -05,NULL,LOTE: 92008 VENCE: 30/05/2026,LAPR65333,4066.0,4
287,2025-08-23 20:57:42.003486 -0500 -05,2025-08-23 20:57:42.003486 -0500 -05,NULL,LOTE: 00224 VENCE: 30/09/2026,NUTRI0006,3031.0,6
288,2025-08-23 20:57:42.011365 -0500 -05,2025-08-23 20:57:42.011365 -0500 -05,NULL,LOTE: 401424 VENCE: 30/04/2026,LABQ2114,19793.0,2
289,2025-08-23 20:57:42.019262 -0500 -05,2025-08-23 20:57:42.019262 -0500 -05,NULL,ALCOHOL ANTISEPTICO FRASCO X 700 ML JGB,7702560009525,8800.0,4
290,2025-08-23 20:57:42.028215 -0500 -05,2025-08-23 20:57:42.028215 -0500 -05,NULL,ALKA-SELTZER PAGUE 64 LLEVE 74 TABL,7702123012184,87304.87,1
291,2025-08-23 20:57:42.038692 -0500 -05,2025-08-23 20:57:42.038692 -0500 -05,NULL,FARMALAX PEG POLIETILENGLICOL 3350 1 MCG X 15 SOBRES ,7702184592021,107040.01,1
292,2025-08-23 20:57:42.049989 -0500 -05,2025-08-23 20:57:42.049989 -0500 -05,NULL,PANGETAN LOPERAMIDA 2 MG X 100 TABL,7702057017361,274218.78,1
293,2025-08-23 20:57:42.058009 -0500 -05,2025-08-23 20:57:42.058009 -0500 -05,NULL,QUETIAPINA 25 MG TABLETAS RECUBIERTAS - CAJA X 30 Invima:2021M-0011105-R2 CUM:20016921-2 ATC:N05AH04,C104016311,11349.0,1
294,2025-08-23 20:57:42.064728 -0500 -05,2025-08-23 20:57:42.064728 -0500 -05,NULL,METRONIDAZOL 500 MG TABLETA - CAJA X 100 Invima:2023 M-009881-R3 CUM:29653-3 ATC:P01AB01,C104015913,16005.0,2
295,2025-08-23 20:57:42.072106 -0500 -05,2025-08-23 20:57:42.072106 -0500 -05,NULL,VITAMIX 15 X 30 G - CAJA X 30 Invima:RSA-0011781-2021 CUM:20199440 ATC:N/A,C050050001,15243.0,1
296,2025-08-23 20:57:42.083553 -0500 -05,2025-08-23 20:57:42.083553 -0500 -05,NULL,Betadip Betametasona 0.05% Cr Top X 40 G Profma ,383621,7823.34,6
297,2025-08-23 20:57:42.090249 -0500 -05,2025-08-23 20:57:42.090249 -0500 -05,NULL,Genfar Dol Ultra Forte Acetami/Ibuprof/Cafeina X 10 Tab Z ,111404,11218.29,2
