id,created_at,updated_at,deleted_at,factura_id,producto_id,cantidad,precio_unitario,precio_total,uuid,factura_uuid
133,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,459,40,300,12000,445339d0-b03c-4abf-bf6a-4f837390455c,b479569d-b0b8-40af-9175-96d5a904d1a9
134,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,278,3,3400,10200,d5121211-05e0-4e54-b12f-8f4bb62d0f30,b479569d-b0b8-40af-9175-96d5a904d1a9
135,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,167,20,200,4000,1edbab61-12a5-4f73-bc42-0a8ba7c4bc3b,b479569d-b0b8-40af-9175-96d5a904d1a9
136,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,40,1,6300,6300,5f479b54-6c3f-4b20-9510-f9b31a37b93f,b479569d-b0b8-40af-9175-96d5a904d1a9
137,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,761,1,3200,3200,185d8991-c94d-40a8-8ff2-eb954442da7c,b479569d-b0b8-40af-9175-96d5a904d1a9
138,2025-09-27 15:42:29.48457+00,2025-09-27 15:42:29.48457+00,,100,507,3,2600,7800,c1cb69b0-ab25-45da-90f9-7b5034954d5c,b479569d-b0b8-40af-9175-96d5a904d1a9
139,2025-09-27 15:44:35.481365+00,2025-09-27 15:44:35.481365+00,,101,146,1,17900,17900,2606dc67-6a2c-45f4-a661-98d4f753df55,4cc4c031-584b-4456-a681-cefcbe06a3af
140,2025-09-27 15:44:35.481365+00,2025-09-27 15:44:35.481365+00,,101,630,4,1800,7200,139bd54a-7777-42d6-b833-e1732d38d6c9,4cc4c031-584b-4456-a681-cefcbe06a3af
143,2025-09-27 15:54:18.434855+00,2025-09-27 15:54:18.434855+00,,103,640,3,1200,3600,3071dde9-1f30-4b70-9b1a-ff231cadc2c3,801ea6b7-596d-41e5-85fb-f8e2f237366f
144,2025-09-27 15:58:57.290302+00,2025-09-27 15:58:57.290302+00,,104,736,3,2900,8700,c0b2b85a-3d9e-49f3-ac2d-d4e31f3e3383,a0424e72-4f29-4da3-a683-e6f2f1cbe83b
145,2025-09-27 15:58:57.290302+00,2025-09-27 15:58:57.290302+00,,104,62,2,3000,6000,4f3b112a-b609-4026-a492-91fcdbd63df2,a0424e72-4f29-4da3-a683-e6f2f1cbe83b
146,2025-09-27 16:04:11.057035+00,2025-09-27 16:04:11.057035+00,,105,854,1,12500,12500,c2fb0a85-4f80-4c45-a085-f026b332cd58,4b244e8c-d6d7-42c1-b928-0fb36f923bc5
147,2025-09-27 16:09:01.521708+00,2025-09-27 16:09:01.521708+00,,106,646,2,3400,6800,46e49ea4-65bb-411d-aa9f-ba7d9bf15647,e7664bd2-30ad-446e-aadb-2aa23ef74713
148,2025-09-27 16:09:01.521708+00,2025-09-27 16:09:01.521708+00,,106,504,2,1300,2600,b8e8acb0-5aaa-41c5-af95-5f3f117060c8,e7664bd2-30ad-446e-aadb-2aa23ef74713
149,2025-09-27 16:12:05.43481+00,2025-09-27 16:12:05.43481+00,,107,682,1,2600,2600,45b56c6d-3c5f-483a-8ed5-c2793e362e48,01d21329-0133-4b70-b0f6-99560e4ca249
150,2025-09-27 16:12:05.43481+00,2025-09-27 16:12:05.43481+00,,107,667,1,1400,1400,7d49e05a-81a6-497f-bc6f-f529c364561a,01d21329-0133-4b70-b0f6-99560e4ca249
151,2025-09-27 16:17:02.66717+00,2025-09-27 16:17:02.66717+00,,108,648,10,100,1000,ac398091-98b6-4824-b220-41624b84fcb5,65705f03-d57a-4cda-b5f1-0618d7908aaa
152,2025-09-27 16:28:20.562269+00,2025-09-27 16:28:20.562269+00,,109,789,1,5000,5000,514cdd82-499a-4127-a9a9-faf8236c5a61,d1e7547b-8a92-4670-9532-5fa1f9da4724
153,2025-09-27 16:31:21.562416+00,2025-09-27 16:31:21.562416+00,,110,395,10,590,5900,ee37426b-50c9-46b0-a69e-8724b4dfad3b,21bb1591-7286-4636-9be8-15bd6c615806
154,2025-09-27 16:32:25.202432+00,2025-09-27 16:32:25.202432+00,,111,671,3,2200,6600,9665e232-8029-444f-9716-6e56fac219a9,f889c088-2f08-42c6-8fcd-9c2b5144b642
155,2025-09-27 16:34:45.650826+00,2025-09-27 16:34:45.650826+00,,112,630,1,1800,1800,58d112b5-05a7-4ea5-b193-85ad0dfa299b,587292e8-e135-4aa2-97ec-4de7f58c6e43
156,2025-09-27 16:47:56.450817+00,2025-09-27 16:47:56.450817+00,,113,332,1,5900,5900,1447c71a-5ead-436d-b5d7-ecbea82d4396,b459d59a-147c-45b6-a289-291391a5b946
157,2025-09-27 16:47:56.450817+00,2025-09-27 16:47:56.450817+00,,113,864,13,200,2600,88680ff6-513a-4bdd-a38d-a48ced479f6a,b459d59a-147c-45b6-a289-291391a5b946
158,2025-09-27 16:54:29.379472+00,2025-09-27 16:54:29.379472+00,,114,670,10,480,4800,d18856e4-ab47-42b2-8f64-8e6ac501e8a6,c20f9fde-4bf4-4274-9e67-63aa717cea9e
159,2025-09-27 16:55:54.49911+00,2025-09-27 16:55:54.49911+00,,115,309,1,43000,43000,6d94b0f0-be2a-448d-80f8-c669d0fe7c63,86d8e123-e1a9-4699-9f8d-5bb343e869c8
160,2025-09-27 17:00:44.108036+00,2025-09-27 17:00:44.108036+00,,116,737,4,1500,6000,b7d0a7f4-0858-48ff-8f13-3197b6e3758f,e3c2f2bd-7e37-4ba0-8d63-bf6ce5b19136
161,2025-09-27 17:00:44.108036+00,2025-09-27 17:00:44.108036+00,,116,836,1,1600,1600,53891039-330a-40bc-a29f-2bc8ad7f241e,e3c2f2bd-7e37-4ba0-8d63-bf6ce5b19136
162,2025-09-27 17:01:28.211514+00,2025-09-27 17:01:28.211514+00,,117,673,3,1900,5700,3b2f9cdf-01cb-419f-8d0d-887b379154af,d6da0902-619f-4b42-b997-26bab6c92010
163,2025-09-27 17:03:30.77169+00,2025-09-27 17:03:30.77169+00,,118,331,6,400,2400,83c77eff-cc8e-43ab-adbf-57b3261c9593,a7348d07-786f-48d7-a8bd-0ae50012d0b7
164,2025-09-27 17:09:32.043913+00,2025-09-27 17:09:32.043913+00,,119,294,1,11900,11900,fd006341-b071-4579-b541-906b4fadf282,029fdbc1-4190-4618-aade-5832d61b83c7
165,2025-09-27 17:13:36.124163+00,2025-09-27 17:13:36.124163+00,,120,866,10,430,4300,6316873f-a930-4951-b00c-34e3a11baa72,a39df4d1-30a9-46c4-89c0-b1f4236724e2
166,2025-09-27 17:15:53.924443+00,2025-09-27 17:15:53.924443+00,,121,667,1,1400,1400,2c62e3fa-085f-4d01-b5ed-cfbf700993b2,e0100e7c-62f4-4a5a-a3a8-c569e937fe6a
167,2025-09-27 17:15:53.924443+00,2025-09-27 17:15:53.924443+00,,121,886,1,1500,1500,4e65183d-b68f-47e3-bfb5-d2dbbaa57157,e0100e7c-62f4-4a5a-a3a8-c569e937fe6a
168,2025-09-27 17:15:53.924443+00,2025-09-27 17:15:53.924443+00,,121,54,1,500,500,706ee3c4-545a-4687-b44a-4761ca88e150,e0100e7c-62f4-4a5a-a3a8-c569e937fe6a
169,2025-09-27 17:19:47.156096+00,2025-09-27 17:19:47.156096+00,,122,634,2,2700,5400,61d6665a-0448-4bc4-8fdd-bf7d47f008d2,7d75aab6-923d-4b6f-8691-c97b6c9f9a78
170,2025-09-27 17:19:47.156096+00,2025-09-27 17:19:47.156096+00,,122,810,1,4900,4900,4edaa478-b1f5-407a-8b45-5e707ae94694,7d75aab6-923d-4b6f-8691-c97b6c9f9a78
171,2025-09-27 17:24:32.035378+00,2025-09-27 17:24:32.035378+00,,123,820,1,8500,8500,91541554-a3d9-440a-a45a-76e9f3bda758,eb025ecb-f8a6-4171-8aff-6b8f9d379a81
172,2025-09-27 17:27:24.981119+00,2025-09-27 17:27:24.981119+00,,124,54,1,500,500,1a178112-5e97-4f92-b9c5-b7bbdfdd3a06,ba0d4e8c-395c-437e-99de-a3cc48b003d2
173,2025-09-27 17:27:24.981119+00,2025-09-27 17:27:24.981119+00,,124,662,1,1400,1400,90782133-5ccc-401b-9e94-095da1bc44e8,ba0d4e8c-395c-437e-99de-a3cc48b003d2
174,2025-09-27 17:36:15.486053+00,2025-09-27 17:36:15.486053+00,,125,883,2,11300,22600,2d3771c9-2de9-4bdf-bcd2-a692ce971905,e9796014-e409-43dd-b40b-42d7a8ab7c8b
175,2025-09-27 17:36:15.486053+00,2025-09-27 17:36:15.486053+00,,125,116,1,1000,1000,97e7768a-3cd5-4184-8b99-dec9d3b363e5,e9796014-e409-43dd-b40b-42d7a8ab7c8b
176,2025-09-27 17:36:15.486053+00,2025-09-27 17:36:15.486053+00,,125,590,2,400,800,24ccacd8-b9a0-411a-a40b-02df7bc69673,e9796014-e409-43dd-b40b-42d7a8ab7c8b
177,2025-09-27 17:36:15.486053+00,2025-09-27 17:36:15.486053+00,,125,749,2,850,1700,b4822789-3def-4896-abd0-7e7940e42aae,e9796014-e409-43dd-b40b-42d7a8ab7c8b
178,2025-09-27 17:36:15.486053+00,2025-09-27 17:36:15.486053+00,,125,123,1,9300,9300,4967dca6-cba0-497a-b811-b858ee44e8d9,e9796014-e409-43dd-b40b-42d7a8ab7c8b
179,2025-09-27 17:40:49.732866+00,2025-09-27 17:40:49.732866+00,,126,817,1,1200,1200,8742451d-605c-4b88-8d0f-f928ac1cd611,1e6cb641-8d79-409b-8e40-683e6ba739f5
180,2025-09-27 17:46:01.821695+00,2025-09-27 17:46:01.821695+00,,127,647,9,2900,26100,ed84acc2-6c37-4a35-8135-a69b69dc9eaa,6ad129f0-b4b6-4d84-b8b2-24df3cecb991
181,2025-09-27 17:46:01.821695+00,2025-09-27 17:46:01.821695+00,,127,573,1,13900,13900,e1ba61cd-5054-4fb9-92f6-bd0add8ee55d,6ad129f0-b4b6-4d84-b8b2-24df3cecb991
182,2025-09-27 17:49:00.605281+00,2025-09-27 17:49:00.605281+00,,128,436,5,500,2500,efd47feb-dd9a-4fcf-9eb6-3830ad948b50,98118587-763f-45db-9fb3-442560471cb4
183,2025-09-27 17:49:00.605281+00,2025-09-27 17:49:00.605281+00,,128,341,2,1000,2000,4bc0869e-7753-4fb9-bce0-a1c3b8f72b3b,98118587-763f-45db-9fb3-442560471cb4
184,2025-09-27 17:53:01.356806+00,2025-09-27 17:53:01.356806+00,,129,448,3,10500,31500,3a5a3e94-8e18-494e-8345-8595b654fa7a,ac639bc5-bcc8-4a15-8436-2052cc63c305
185,2025-09-27 17:59:23.590799+00,2025-09-27 17:59:23.590799+00,,130,764,1,2800,2800,fc312a06-f3cc-4a9b-a8ae-69877c4761be,411b579c-4441-4103-b7d1-a4ab71e4f05f
186,2025-09-27 17:59:23.590799+00,2025-09-27 17:59:23.590799+00,,130,768,1,3900,3900,8ef672ed-0897-488a-9af4-8b8554d07bab,411b579c-4441-4103-b7d1-a4ab71e4f05f
187,2025-09-27 18:05:42.541729+00,2025-09-27 18:05:42.541729+00,,131,630,5,1800,9000,dcef370a-d908-4f97-b9ac-606aed786936,3f1b62e1-8e85-4cdc-bfc0-579ce762b91c
188,2025-09-27 18:08:51.630132+00,2025-09-27 18:08:51.630132+00,,132,841,1,5000,5000,90b861b7-d86b-4ac7-8c8d-514112e4d96b,77155696-b700-402d-9bf1-1cb66c3ff86b
189,2025-09-27 18:18:03.038151+00,2025-09-27 18:18:03.038151+00,,133,321,1,10900,10900,43f2bc76-e946-4346-b585-807d66c84a49,aa8dc91b-6501-4b4d-8498-8c6221f4e596
190,2025-09-27 18:19:09.062498+00,2025-09-27 18:19:09.062498+00,,134,247,1,1400,1400,c01e66a0-8f4e-4fd6-8da9-0919af8cb9b5,9904bc08-3731-41d8-a40e-cadf6c1a1d76
191,2025-09-27 18:23:48.40669+00,2025-09-27 18:23:48.40669+00,,135,464,1,2800,2800,869f7bcd-f0ca-4598-8194-0c8af5438ebe,217bfbed-c599-4707-9cd9-39b89fad6750
192,2025-09-27 18:33:31.519407+00,2025-09-27 18:33:31.519407+00,,136,617,3,1500,4500,1566c8b3-d139-42e6-9972-f88c09787706,6ae3ae66-8f66-468a-9aa6-55a3c1b4f8e0
193,2025-09-27 18:33:31.519407+00,2025-09-27 18:33:31.519407+00,,136,639,10,280,2800,caa593a6-d0ee-4ec1-bfd1-1345a535089f,6ae3ae66-8f66-468a-9aa6-55a3c1b4f8e0
194,2025-09-27 18:33:31.519407+00,2025-09-27 18:33:31.519407+00,,136,12,10,100,1000,1be1f438-2bf9-4aec-8288-731f0c619371,6ae3ae66-8f66-468a-9aa6-55a3c1b4f8e0
195,2025-09-27 18:33:31.519407+00,2025-09-27 18:33:31.519407+00,,136,738,1,9800,9800,c530d58d-123e-429d-87dd-1cd676be3ffb,6ae3ae66-8f66-468a-9aa6-55a3c1b4f8e0
196,2025-09-27 18:49:10.583141+00,2025-09-27 18:49:10.583141+00,,137,641,2,1400,2800,e838c5c9-b1b1-49e5-9500-25dabe7b6189,f2d583f2-8e81-4d6f-a9c1-082d567fa9b7
197,2025-09-27 18:52:03.135153+00,2025-09-27 18:52:03.135153+00,,138,848,2,1600,3200,37392b3c-b2e0-4da0-ac70-9b016159788f,878c68cf-b230-424c-958f-1e1679ec3d9e
198,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,848,6,1500,9000,5a1923ec-1b59-45be-a9e6-ccc204a22c5a,ff8813ba-cb10-45c7-8c95-8892f1a13664
199,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,750,3,1300,3900,24a40a9d-09fc-42eb-9e66-b127e9fb6918,ff8813ba-cb10-45c7-8c95-8892f1a13664
200,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,540,3,2400,7200,d5b45fe8-fd0d-4b18-8529-f9661640d52b,ff8813ba-cb10-45c7-8c95-8892f1a13664
201,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,157,1,2500,2500,cdc3131c-9725-47da-bba8-33fef7b50d02,ff8813ba-cb10-45c7-8c95-8892f1a13664
202,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,843,1,2500,2500,d16f145b-4e83-4100-838d-d04db8853568,ff8813ba-cb10-45c7-8c95-8892f1a13664
203,2025-09-27 19:16:29.386993+00,2025-09-27 19:16:29.386993+00,,139,516,2,1200,2400,749082df-ed14-4524-942e-db919c80c960,ff8813ba-cb10-45c7-8c95-8892f1a13664
204,2025-09-27 19:37:58.92174+00,2025-09-27 19:37:58.92174+00,,140,231,4,1900,7600,7b1428c4-cc30-4fc1-9255-53f3003f4b95,5fd97f20-a490-4910-b0da-16ab30fd4d51
205,2025-09-27 19:37:58.92174+00,2025-09-27 19:37:58.92174+00,,140,62,3,3000,9000,83eae972-f0b7-4951-b9ca-d83b8b758279,5fd97f20-a490-4910-b0da-16ab30fd4d51
206,2025-09-27 19:37:58.92174+00,2025-09-27 19:37:58.92174+00,,140,750,4,1300,5200,e996626c-511f-454c-a179-6ded32f9dce6,5fd97f20-a490-4910-b0da-16ab30fd4d51
207,2025-09-27 19:41:29.018136+00,2025-09-27 19:41:29.018136+00,,141,331,1,2400,2400,8f45b5f7-f589-41a8-892e-cd853c83ea2f,d60a8341-d3c6-4680-bbe6-2373fb5d8e4d
208,2025-09-27 19:49:45.84948+00,2025-09-27 19:49:45.84948+00,,142,540,2,2400,4800,95dcb80f-ff28-4df7-9d5d-f756a4b11f9a,37a0b1d5-e08b-4f29-b135-38dcd32eee25
209,2025-09-27 19:54:13.87318+00,2025-09-27 19:54:13.87318+00,,143,641,2,1400,2800,b3a892a6-53c4-4c93-89c5-06336e55d4e7,826d0fb0-e4b4-4dbb-bbbc-e1cb65352179
210,2025-09-27 19:58:24.057317+00,2025-09-27 19:58:24.057317+00,,144,55,1,7900,7900,b63ea033-28d4-4cd2-8ea8-e75c6f8d2ea6,29e1725d-5dec-4c9b-a95d-afdc9345d295
211,2025-09-27 20:06:46.066211+00,2025-09-27 20:06:46.066211+00,,145,836,2,1600,3200,2b9f8391-406f-405e-b524-56ebc1a1a6e7,4aee5fad-4f74-408e-a363-b5a11606a109
212,2025-09-29 18:19:16.584726+00,2025-09-29 18:19:16.584726+00,,146,640,1,1200,1200,e35c98ba-02b3-40fa-8f2c-7309846b4ee5,57383588-6d35-44a7-85b6-c78559653c13
213,2025-09-29 18:19:16.584726+00,2025-09-29 18:19:16.584726+00,,146,711,1,3500,3500,b12ae581-5ccf-4b2a-b305-7b91972ea702,57383588-6d35-44a7-85b6-c78559653c13
214,2025-09-29 18:19:16.584726+00,2025-09-29 18:19:16.584726+00,,146,331,6,400,2400,bf990d27-7976-4d2a-a404-4212edf2b037,57383588-6d35-44a7-85b6-c78559653c13
215,2025-09-29 18:19:16.584726+00,2025-09-29 18:19:16.584726+00,,146,628,1,1800,1800,3f18a8fb-c319-4655-b671-b75ae78ace05,57383588-6d35-44a7-85b6-c78559653c13
216,2025-09-29 18:26:44.293795+00,2025-09-29 18:26:44.293795+00,,147,855,3,3300,9900,11613c90-009a-4d87-bae7-ef96d7997db8,dba2339c-d41e-4d88-8d00-3412915a167d
217,2025-09-29 18:26:44.293795+00,2025-09-29 18:26:44.293795+00,,147,124,1,1300,1300,7d237315-1dfd-4278-b6b6-a188bb43d9b6,dba2339c-d41e-4d88-8d00-3412915a167d
218,2025-09-29 18:26:44.293795+00,2025-09-29 18:26:44.293795+00,,147,206,3,1600,4800,3aed669d-3fdf-448f-bad2-4a20db107607,dba2339c-d41e-4d88-8d00-3412915a167d
219,2025-09-29 18:32:53.468012+00,2025-09-29 18:32:53.468012+00,,148,617,1,1500,1500,7a062b19-6425-49ea-b024-35e4c01e9466,ace2bb73-8181-453d-9e50-192caca9782a
220,2025-09-29 18:40:08.094774+00,2025-09-29 18:40:08.094774+00,,149,889,1,4200,4200,34cfe4a2-1bdc-47d9-b3ca-cbb9ce216f89,81f22cb3-f1aa-4c2d-b929-a41eadf7ac8a
221,2025-09-29 18:40:08.094774+00,2025-09-29 18:40:08.094774+00,,149,214,2,1500,3000,ce933630-3a67-48e7-882d-995425f60d88,81f22cb3-f1aa-4c2d-b929-a41eadf7ac8a
222,2025-09-29 18:40:08.094774+00,2025-09-29 18:40:08.094774+00,,149,886,1,1500,1500,c0c2eeec-0cd8-40ae-b4c7-74f591407432,81f22cb3-f1aa-4c2d-b929-a41eadf7ac8a
223,2025-09-29 18:53:47.72489+00,2025-09-29 18:53:47.72489+00,,150,344,1,3600,3600,c315ec08-e935-4db0-8f1f-1c0af1f5b4b2,16808f67-30d8-4ede-9fd8-fcf3e025cdc8
224,2025-09-29 18:53:47.72489+00,2025-09-29 18:53:47.72489+00,,150,375,1,500,500,870e9bbc-14be-42bf-a673-08e07992437b,16808f67-30d8-4ede-9fd8-fcf3e025cdc8
225,2025-09-29 19:16:26.066418+00,2025-09-29 19:16:26.066418+00,,151,124,1,1300,1300,32a9b0d2-6fc2-4c95-85a0-689389f022d1,0cc88a54-67c4-4c64-8e80-6d729c7bfdee
226,2025-09-29 19:29:19.669185+00,2025-09-29 19:29:19.669185+00,,152,124,3,1300,3900,6c9097f2-0e43-4704-9548-e106dcdf99cf,26937b73-26f2-4785-9bf4-0c3989560d09
227,2025-09-29 19:44:00.268219+00,2025-09-29 19:44:00.268219+00,,153,12,30,100,3000,a430adb3-c057-440a-a7b9-bc49ea5910e3,3f5d20ba-2001-4796-bc10-29a394d53876
228,2025-09-29 19:44:00.268219+00,2025-09-29 19:44:00.268219+00,,153,269,2,2200,4400,100031e6-70b1-4daa-9568-08967582f366,3f5d20ba-2001-4796-bc10-29a394d53876
229,2025-09-29 20:07:38.735757+00,2025-09-29 20:07:38.735757+00,,154,231,3,1900,5700,47124053-3a0d-4f3b-837a-7212d7c0e632,37c2b221-e156-4b54-bfd9-09932fbcb37d
230,2025-09-29 20:33:12.002534+00,2025-09-29 20:33:12.002534+00,,155,375,10,440,4400,6130a2b4-5733-48ac-92ef-2ca3c581cf8d,4f763b03-f9c7-41af-a758-d354f7038b7c
231,2025-09-29 20:33:58.616074+00,2025-09-29 20:33:58.616074+00,,156,12,50,100,5000,fa332383-d02b-4a80-b418-8962ff87b930,3218a6c2-9ed0-40d7-bf98-a46811610680
232,2025-09-29 20:35:17.049322+00,2025-09-29 20:35:17.049322+00,,157,582,1,5900,5900,2f6ef691-0d27-45c2-9d34-b776b1c3591a,8c8ef8b2-ebce-4762-8e15-37e3db61b1fb
233,2025-09-29 20:35:17.049322+00,2025-09-29 20:35:17.049322+00,,157,124,1,1300,1300,308d258b-ad1a-4196-b23f-e46ba86d28ae,8c8ef8b2-ebce-4762-8e15-37e3db61b1fb
234,2025-09-29 20:35:17.049322+00,2025-09-29 20:35:17.049322+00,,157,375,6,500,3000,58adbd90-c91f-428f-b1f3-99fd967a5438,8c8ef8b2-ebce-4762-8e15-37e3db61b1fb
235,2025-09-29 20:38:45.079976+00,2025-09-29 20:38:45.079976+00,,158,855,1,3300,3300,6ec41d2c-ccd8-44bc-9441-a64f25ae7699,703ce870-7cc5-4c44-a45a-c330e375f05b
236,2025-09-29 20:42:40.25033+00,2025-09-29 20:42:40.25033+00,,159,335,1,2400,2400,54258d14-b987-4253-9ccf-6a8025cd4ac2,660c1102-d4b0-48af-b264-96bb22f2fc54
237,2025-09-29 20:46:18.265428+00,2025-09-29 20:46:18.265428+00,,160,656,8,900,7200,c748287a-98a1-4aef-aaa1-504607f9a969,34e1fd0a-5f87-481c-9487-2b39f05911f6
238,2025-09-29 20:48:11.720527+00,2025-09-29 20:48:11.720527+00,,161,886,2,1500,3000,7f2b1840-e6d5-4194-a476-6015257a81e9,0c209802-950d-4ef4-97ec-31d5a2f89b38
239,2025-09-29 20:48:11.720527+00,2025-09-29 20:48:11.720527+00,,161,206,4,1600,6400,faf6ba6a-9e2f-4504-a938-bb704aa30fa6,0c209802-950d-4ef4-97ec-31d5a2f89b38
240,2025-09-29 21:37:55.527097+00,2025-09-29 21:37:55.527097+00,,162,52,15,160,2400,47789090-e6f2-47aa-8957-ea34b38af655,c698dcc1-55f7-4772-990b-55f64e15d442
241,2025-09-29 21:37:55.527097+00,2025-09-29 21:37:55.527097+00,,162,11,2,1000,2000,724f5081-0791-4ee6-8627-745ddfc22035,c698dcc1-55f7-4772-990b-55f64e15d442
242,2025-09-29 21:37:55.527097+00,2025-09-29 21:37:55.527097+00,,162,467,15,150,2250,419450b4-1678-4cbc-a26b-7b38e6e268b1,c698dcc1-55f7-4772-990b-55f64e15d442
243,2025-09-29 21:37:55.527097+00,2025-09-29 21:37:55.527097+00,,162,639,10,280,2800,e9b6daf4-4bc7-4408-ac9d-88b4092e3a3e,c698dcc1-55f7-4772-990b-55f64e15d442
244,2025-09-29 21:37:55.527097+00,2025-09-29 21:37:55.527097+00,,162,375,10,440,4400,a3083301-45fa-4127-9b9e-90fbe05ad692,c698dcc1-55f7-4772-990b-55f64e15d442
245,2025-09-29 21:39:26.130065+00,2025-09-29 21:39:26.130065+00,,163,641,6,1400,8400,5e9a5517-c6d4-4f65-b19d-bfb7448e6b75,41c03ca8-bf05-44de-b473-323d5d91de5d
246,2025-09-29 21:40:10.747561+00,2025-09-29 21:40:10.747561+00,,164,467,15,150,2250,2d6ad9e6-cf2a-4caf-945d-fe9cf91d14a3,5bbc87ee-de07-4e51-b65b-467bb1ffdae1
247,2025-09-29 21:41:32.326972+00,2025-09-29 21:41:32.326972+00,,165,640,4,1200,4800,2cb0e5a5-f227-4e29-bfe8-37abec108510,a86d3bec-4422-4495-aa96-6856d7f6bd0e
248,2025-09-29 21:48:43.558403+00,2025-09-29 21:48:43.558403+00,,166,592,1,4500,4500,5c3022dd-54bf-4505-b19c-1496678a9aa6,bd07b7d9-86e2-4665-8e6c-b71e161cc942
249,2025-09-29 22:11:07.004904+00,2025-09-29 22:11:07.004904+00,,167,501,3,3200,9600,e9ac61d6-8702-4b38-83a5-d8297ce9bb25,c931d6ca-7329-439b-b31f-fe83f55af38a
250,2025-09-29 22:11:07.004904+00,2025-09-29 22:11:07.004904+00,,167,331,1,450,450,f9e649e7-2d84-4201-bc94-5ecda9ca306d,c931d6ca-7329-439b-b31f-fe83f55af38a
251,2025-09-29 22:11:07.004904+00,2025-09-29 22:11:07.004904+00,,167,670,20,480,9600,0d461b71-dc4d-4097-b997-620b6199dc39,c931d6ca-7329-439b-b31f-fe83f55af38a
252,2025-09-29 22:11:07.004904+00,2025-09-29 22:11:07.004904+00,,167,217,1,8700,8700,e14ed70f-824e-49e9-b3f5-edfa9cf86fbe,c931d6ca-7329-439b-b31f-fe83f55af38a
253,2025-09-29 22:11:59.851192+00,2025-09-29 22:11:59.851192+00,,168,165,1,23800,23800,290f39e5-44a9-4bc0-bf31-dffcba7a709a,97d8f9c2-a0ef-4104-9a32-e40163e4b3bc
254,2025-09-29 22:12:28.612941+00,2025-09-29 22:12:28.612941+00,,169,660,3,1400,4200,c58a3362-cd3b-4006-a5d6-a017a584b36a,eaabcb93-8c5a-4151-b4fe-d19f5f490b03
255,2025-09-29 22:38:17.597739+00,2025-09-29 22:38:17.597739+00,,170,667,6,1400,8400,a0a69a35-07d2-4a4b-b678-8ecb6905b2bf,8becc418-b0ab-4893-9dc1-f29d114fb93e
256,2025-09-29 22:38:17.597739+00,2025-09-29 22:38:17.597739+00,,170,54,6,500,3000,a141cfb7-1cb9-429d-98f1-b21190b0a40d,8becc418-b0ab-4893-9dc1-f29d114fb93e
257,2025-09-29 22:38:17.597739+00,2025-09-29 22:38:17.597739+00,,170,836,1,1600,1600,3f27cb4b-8810-40a2-91b2-fb7f2caefcec,8becc418-b0ab-4893-9dc1-f29d114fb93e
258,2025-09-29 22:38:17.597739+00,2025-09-29 22:38:17.597739+00,,170,886,2,1500,3000,7d7878c1-a679-4d07-b0b9-2ade6513eba1,8becc418-b0ab-4893-9dc1-f29d114fb93e
259,2025-09-29 22:38:17.597739+00,2025-09-29 22:38:17.597739+00,,170,683,1,2900,2900,7bbfef03-2e84-40e1-91e2-62fb7aaf01df,8becc418-b0ab-4893-9dc1-f29d114fb93e
260,2025-09-29 22:46:51.988656+00,2025-09-29 22:46:51.988656+00,,171,682,1,2600,2600,bd687f48-6247-4155-a0a0-a282b19a3aac,eba71697-5244-4502-b08b-f8a7b87de03a
261,2025-09-29 22:55:06.141365+00,2025-09-29 22:55:06.141365+00,,172,448,1,10500,10500,9893595b-9cee-4b78-9d92-7eb592b18926,d5558667-ea8b-4a54-857d-e9c630651427
262,2025-09-29 23:07:29.423306+00,2025-09-29 23:07:29.423306+00,,173,206,4,1600,6400,db13262a-7378-4680-a3e8-c65abc919692,30ffbb38-436a-43fd-8e66-cbc7400a5402
263,2025-09-29 23:09:01.914053+00,2025-09-29 23:09:01.914053+00,,174,383,2,9800,19600,0094b0b5-88b5-4cff-90f6-e2cfcb018c94,93f53739-59d6-44a8-be7e-86b69c4753ba
264,2025-09-29 23:09:01.914053+00,2025-09-29 23:09:01.914053+00,,174,231,3,1900,5700,6f39df89-641b-4199-8264-bce2f667ee35,93f53739-59d6-44a8-be7e-86b69c4753ba
265,2025-09-29 23:10:59.143063+00,2025-09-29 23:10:59.143063+00,,175,630,6,1800,10800,1cf38e7e-00b3-4ecd-acf8-62f12328b03d,5d591679-97a7-4f5a-9742-1c49030e4e48
266,2025-09-29 23:12:50.958014+00,2025-09-29 23:12:50.958014+00,,176,835,1,2000,2000,37eeafd3-1b75-4fe4-a553-e7e0fb3b31fb,ea1d9e08-85c2-4615-9ba1-d2635370fe51
