id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock,uuid
520,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:46.935031+00,,SULZINC (SULFATO DE ZINC) SOLUCION X 80ML HUMAX,7707288822326,18500,100,52b4a091-f72b-4028-be99-df4ca52fcdad
521,2025-09-06 05:00:36.209587+00,2025-10-12 00:34:46.08782+00,,SUNDAY´S LOCION FPS 50 SACHETS SIEGFRIED,20124001112,0,100,985c7874-0c00-4a9d-a87b-a8cb71330f47
522,2025-09-06 05:00:36.209587+00,2025-10-12 00:34:53.933969+00,,SUNDOWN SPF 60  SOBRES,7702031976707,0,100,085bb453-2a67-43c8-a280-a6a9b58157f4
523,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:03.954188+00,,TALCO NEOFUNGINA FRASCO X 100 GR,7706142707113,0,100,a06ee5fa-a4f0-4ccc-a8ef-99dfe27d0021
524,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:28.428069+00,,TAMPON O.B MEDIO X 8 UND,7891010254773,0,100,0ef6cd07-5007-46f3-a2b3-1178a00d88ac
525,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:21.352223+00,,"TAMPON OB SIEMPRE LIBRE SUPER ",7891010254780,1200,100,ee861a1c-2f08-4b4d-88f7-4f798ccf69e9
526,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:44.646949+00,,TALCO NEOFUNGINA FRASCO X 200 GR,7706142707137,0,100,a8c6efc5-f69d-4b33-90aa-b8d0840165fc
527,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:46.954843+00,,TALCO NEOFUNGINA FRASCO X 40 GR,7706142707106,14500,100,eb41e1b5-242e-4106-b435-5eac1a213022
528,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:04.05779+00,,TAMPON OB SIEMPRE LIBRE MEDIO,7702031536567,1200,100,96a7cc2f-eaec-4218-82ef-efd6d37829cc
529,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:36.993975+00,,"TAMPONES OB SIEMPRELIBRE [SUPER] ",7702031536550,1200,100,694888f6-4669-49d0-ad0d-6231553ae17b
530,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:03.037108+00,,TELMISARTAN 80 MG X 30 TABL,7702605108565,0,100,c1d83ed7-ae8d-4e61-9cdc-ffa7ba1c5169
531,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:23.260147+00,,TENA PANTS CLASICO TALLA L PQTE X 1 UND,7702026174897,0,100,f16f1514-02ef-4668-971d-c4881ff4fd57
532,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:57.336705+00,,TEATRICAL CREMA FACIAL ACLARADORA FRASCO X 100 GR,650240032684,0,100,46ad7612-3a3a-47bf-b037-231545f5550c
533,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:58.406199+00,,TEATRICAL CREMA FACIAL ANTIARRUGAS FRASCO X 100 GR,650240032691,0,100,3ba62976-e204-4fa3-b976-3107370fd0d3
534,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:31.666826+00,,TEATRICAL CREMA FACIAL HUMECTANTE FRASCO X 100 GR,650240032677,0,100,98a9765a-4c10-4ec9-9dcb-a5a324a72d3d
535,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:12.929907+00,,TERMOCARE TERMÓMETRO CLÍNICO DIGITAL PUNTA RÍGIDA  DBLIFE,6972359492130,11500,99,f62e6ea7-16be-4883-8e34-9b90570765f5
536,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:43.295315+00,,TIKOJ [CROMOGLICATO 4%] GOTAS OFTALMICAS x5ml BLASKOV,7702896425853,0,100,b19af982-0289-4b85-ba13-fa06629fdc43
537,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:49.87387+00,,TINIDAZOL 1g x4 TABLETAS GENFAR,7702605102617,5900,99,e29f1d0d-f633-4af8-b15c-6ef72b648c1c
538,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:59.477729+00,,TESTOVIRON DEPOT (TESTOSTERONA 250mg/1mL) SOLUCIÓN INYECTABLE x1 BAYER,7702123007456,39500,100,206e852d-9594-4fb4-b4ea-afc75af34924
539,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:02.990318+00,,THERALITE CARBONATO DE LITIO 300 MG X 50 TABL,7591044403764,0,100,a7acb821-0fea-4786-806f-e1e074e77df6
540,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:50.453296+00,,TIAMINA 300 MG X 10 TABLETAS ECAR,7702184010280,2400,99,9b46306e-4d85-4f40-a7c4-6d57ee283dab
541,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:07.731011+00,,TINIDAZOL 500mg x8 MEMPHIS,7704412256033,0,100,0f80a7a6-2813-4777-865b-d280af7b265d
542,2025-09-06 05:00:36.209587+00,2025-10-21 21:28:55.09525+00,,TIQUEPIN [QUETIAPINA] 25mg x10 TABLETAS HETERO,8903726176696,4200,98,750ffe15-d482-495b-9ddd-4cf0f9fddaed
543,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:33.77957+00,,TIROSTAT PROPILTIOURACILO 50 MG X 100 TABL,7705323151110,0,100,f03d5a7e-8117-41c1-828e-1fcdde289986
544,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:10.073049+00,,TINTE IRIS N 17 AZUL OSCURO CAJA X 9 GR,7704987009171,4400,100,a6dc3e8f-26ca-4acc-9294-39157ad7c3f7
545,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:21.65834+00,,TINTE IRIS N 21 VERDE OSCURO CAJA X 9 GR,7704987009218,4400,100,a9c3eaec-b364-43dc-9218-0cecca4c501c
546,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:13.592328+00,,TINTE IRIS N 24 NEGRO CAJA X 9 GR,7704987009249,4400,100,4e7ea670-2ec1-42ea-8d54-820ff5b42ed7
547,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:08.543182+00,,PAÑITOS HUMEDOS PEQUEÑIN ALMENDRA X 24 UND,7702026147594,4400,100,2490f291-b4e3-4a31-a04a-d13a8192db9c
548,2025-09-06 05:00:36.209587+00,2025-10-12 00:36:13.032854+00,,TRATAMIENTO NUTRIBELA REPARACION INTENSIVA SOBRES X 27 ML,7702354948580,0,100,a28ba64c-1135-48d5-b38f-01a497ac1193
549,2025-09-06 05:00:36.209587+00,2025-10-12 00:36:22.321887+00,,TRATAMIENTO NUTRIBELA REPOLARIZACION EN FRIO SOBRES X 27 ML,7702354944148,0,100,776ec7ba-0255-4310-86fc-e4b2c5c97826
550,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:16.301568+00,,TOALLAS MATERNITY CLÁSICA x10 ZAIMELLA,7861004350408,0,99,7fe4a162-bdb9-4b78-875a-467e34ffe478
551,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:11.450393+00,,TRAMADOL GOTAS 100 mg x10ml MEMPHIS,7704412265776,0,100,647f8dfb-771a-44b2-b7c6-1e80e61e97fa
552,2025-09-06 05:00:36.209587+00,2025-10-12 00:36:03.039566+00,,TRATAMIENTO NUTRIBELA CAUTERIZACION 27 ML,7702354946524,0,100,1e96e275-c74f-44af-b50e-3e8a764ef370
553,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:04.260286+00,,TRICLIMBAC SOLUCION OTICA FRASCO X 10 ML,7707019413908,0,100,eef37162-0d46-4c33-8422-03b347311164
554,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:42.964195+00,,TRUXA LEVOFLOXACINA 500 MG X 10 COMP,7730979095525,0,100,2ec1eeed-3710-4229-b9a5-4d0be4a8dcc2
555,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:39.010621+00,,TUKOL-D JARABE (GUAIFENESINA+BROMHEXINA) x125mL GENOMMALAB,650240029141,34500,100,01f819c9-6429-481f-9a59-588156091913
556,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:57.183805+00,,TRIFAST 20g SANFER,7702195119989,0,100,36b8cc6c-268b-4bf4-bd58-3ce1869ebcc2
557,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:19.093425+00,,TRIMEBUTINA 200MG + SIMETICONA 120MG TABLETAS COLMED,7703153031251,2800,99,2a381d5e-d52e-4cbe-a39b-faae3b3a13e3
558,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:12.67608+00,,TROPXIM-F [METRONIDAZOL + CROTIMAZOL] ÓVULOS RUECAM,7709805542861,3000,100,af0aee5f-533b-4da5-a9ae-b920646cc69e
559,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:09.766623+00,,UMQUAN GOTAS X 20 ML,7460536554324,0,100,d3bc9874-edac-455e-a956-b3e3a01f8a6f
560,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:55.226425+00,,UNGUENTO MEREY CAJA X 15 GR,7706976000343,0,100,4752deb2-ab85-4243-8e99-c3a403cf5b67
561,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:05.789795+00,,UREADERM 10% CREMA X 60 GR,7703332003604,0,100,bcdd154f-bb8d-44e3-ba53-90ed3ec8d928
562,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:15.995218+00,,UMQUAN PELARGONIUM SIDOIDES GOTAS X 50 ML,7460536560493,0,100,d10e527d-80e2-49b9-bd45-4c1c5b050501
563,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:06.35367+00,,UNESIA CREMA TUBO X 20 GR,7709990384949,0,100,4abb5603-a623-480e-81c7-b6f026ef76a7
564,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:56.109769+00,,UNGUENTO AL MENTOL N 2 LATA X 10 GR,7702057102104,0,100,8f228f6a-66e7-4deb-bcce-b975b017d5de
565,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:01.767083+00,,UROVITAL CAPSULAS (INFECCIONES URINARIAS) NATURAL FRESHLY,7707232091600,900,100,96aa9ef9-2a61-4cbf-8cd9-7a3c419988f8
566,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:58.145262+00,,VALERIANA FRASCO X 30 ML,7707145300424,0,100,85163265-ffd6-42b6-8942-40e9f739cd9b
567,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:45.281017+00,,VALSARTAN 160 MG X 30 CAP,7702057711375,0,100,715ac890-75bf-4e61-b087-0dd71cf601b4
568,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:05.491486+00,,VACOL CREMA X 20G CREMA CORPORAL PARA MASAJES LELVE,7707165900161,8300,100,44d138f6-c915-42b0-a00e-4eb208b0ce79
569,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:48.1882+00,,VAGILAC X 14 CAP,7707350411069,0,100,19157704-33cc-4250-be55-6400e60ebfd1
570,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:40.362449+00,,VAIO 8MG (BETAHISTINA DICLORHIDRATO) TABLETAS BIOQUIFAR,7707019371260,1300,97,850771b8-97b4-4179-a917-5f749b161c93
571,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:07.014747+00,,VAPORAL INHALADOR OPERFEL S.A,7862110200489,12500,100,7ffa772a-28b5-4ca2-bf29-ab9322908d6a
572,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:01.052867+00,,VERAPAMILO 120MG X10 TABLETAS MK,7702057076153,3900,100,a2d2351d-7bd9-4a2e-ab53-6abb6d427ede
573,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:20.649976+00,,VERAPAMILO 80 MG CAJA X 50 TABL,7702057076122,0,100,de8c7e0d-faa7-4f4e-9d65-bce8a63ad600
574,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:02.587216+00,,VASOTON GEL X 40 GR,7709071926778,0,100,0da90a12-a39d-418a-959a-f006b6b0497e
575,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:40.082681+00,,VENTILAN OSP INHALADOR FRASCO X 200 DOSIS,5034643009187,0,100,a4a12ae7-32cd-4065-98b0-68e260d686b6
576,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:56.451425+00,,VERAPAMILO 120 MG CAJA X 50 TABL,7703763120130,0,100,f7416e9d-6aed-48c8-96da-65ca45743fec
577,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:50.331815+00,,VIBAZINA CAJA X 40 TABLETAS,7703283131036,0,100,55049639-f53a-4c24-b31f-185f7a7149cd
578,2025-09-06 05:00:36.209587+00,2025-10-12 00:37:13.727172+00,,VICK POMADA LATA,7501001246730,0,100,b2c22ff3-fd72-434f-b95e-8d8994a653c0
579,2025-09-06 05:00:36.209587+00,2025-10-21 18:52:28.363693+00,,VICK VAPORUB POMADA FRASCO X 50G,7500435107013,20800,98,306b029d-700f-4d08-bdd2-2420c9755a1c
580,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:50.637868+00,,VICK PASTILLAS CEREZA CAJA X 24 SOBRES,7506309866499,0,100,6b2ae64b-1efc-43d5-8acb-466296061595
581,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:25.020851+00,,VICK PASTILLAS MENTA CAJA X 24 SOBRES,7506309866505,0,100,047ad52a-2b12-4f55-91f7-359de700e65d
582,2025-09-06 05:00:36.209587+00,2025-10-15 18:19:03.255286+00,,"VICK VAPORUB POMADA LATA X 12G ",7500435107020,5900,97,1acc164c-1230-4788-9706-a8300315825f
583,2025-09-06 05:00:36.209587+00,2025-10-12 00:37:24.950749+00,,"VICK POMADA X 50 GR ",7500435151184,0,100,d084b19f-fa0d-4465-b393-b65cf22d601b
584,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:34.701516+00,,VITAFER-L GOLD FRASCO X 500 ML,7707816989873,0,100,e90b1b9d-fb36-489d-a91e-3c131497444a
585,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:25.633396+00,,VITAMINA C + ZINC KEOPS VIT C x100 KEOPS,7709492276681,0,99,afe99b6e-11e6-4c62-961a-8bd67903c9a5
586,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:21.995254+00,,VITACEREBRINA JARABE CEREZA X 180 ML,7707056218573,0,100,79d31025-a2ae-4fb5-982c-82526b05d36b
587,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:09.002617+00,,VITACEREBRINA JARABE CEREZA x180mL FINLAY,7707056200035,49500,100,a894405c-3545-40a4-aac4-3f712f8fa469
588,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:23.951411+00,,VITACEREBRINA JARABE NARANJA x180mL FINLAY,7707056200011,0,100,b29d31a2-a09c-4194-a648-cb1a2adf2e88
589,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:01.36407+00,,TREE C'VIT Z (VITAMINA C + ZINC) TABLETAS MARKPHARM,7707739049562,500,99,3b26997a-08bc-4ff5-89d9-69d8ee037aab
590,2025-09-06 05:00:36.209587+00,2025-10-25 17:21:37.494617+00,,VITAMINA E 400U.I CAPSULAS COLMED,7703153024796,400,78,594ff04d-1f32-4a34-9517-3e38320abbdf
591,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:46.343008+00,,VITAMIX 15 X 30 SOBRES,7707362320014,22500,100,e32f4bac-97bd-4dec-a429-687fbfd1cef5
592,2025-09-06 05:00:36.209587+00,2025-10-24 17:53:33.75064+00,,VICAL VITAMINA C 500mg TABLETAS ECAR,7702184580202,500,75,1c9ccb33-fc1c-4323-b1b6-617a82f14090
593,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:10.027352+00,,VITAMINA D3 1000 U.I X 100 CAPS,7703153032890,0,99,6a6a23f6-6f30-41d7-bb98-8076378e40ec
594,2025-09-06 05:00:36.209587+00,2025-10-16 19:52:56.301209+00,,VITAMINA D3 2000 U.I CAPSULAS COLMED,7703153032906,6300,39,ad91c90d-74e8-41c7-8aeb-47bc266d017b
595,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:28.763924+00,,VOLTAREN 75 MG CAJA X 5 AMP,7702635153450,0,100,d455447d-dd8b-4a64-b159-f8ae3f3cf2c6
596,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:44.493433+00,,X RAY GEL TUBO X 30 GR,650240000027,0,100,930d74a0-d9ed-4d8d-b5c0-965d94b24cf1
597,2025-09-06 05:00:36.209587+00,2025-10-12 00:37:47.216748+00,,XRAY DOL TABLETAS,650240000010,0,100,331821a8-24df-414d-bc39-e40b761f3553
598,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:07.929512+00,,WASSERTROL [DEXAMETASONA+NEOMICINA+POLIMIXINA B] GOTAS x5ml TECNOFAR TQ,7703197053059,0,100,8070aa24-8b68-4702-a1a5-bf09405b1208
599,2025-09-06 05:00:36.209587+00,2025-09-27 13:50:49.448094+00,2025-09-27 13:50:49.260176+00,WINADOL 500 MG CAJA X 100 TABL,7703454820110,0,100,1acdedfa-a3b1-4a44-9c8f-e40eeebcc6aa
600,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:39.316273+00,,X RAY DOL CAJA 48 TABLETAS PRECIO ESPECIAL,650240060656,0,100,f871f92e-4e20-450d-8867-7c482ad675b9
601,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:19.362951+00,,YAEL CAJA X 21 TABLETAS,7703153025618,0,100,93c23643-fced-4370-a8c4-d60298ce0a06
602,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:24.71486+00,,YODORA CREMA x12g TQ,7702057080044,4600,100,e3e60472-5bbe-41d2-b3ff-dfc5a37158f0
603,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:08.088776+00,,ZEROCOLER SIMVASTATINA 40 MG X 10 TABL,7702178000822,0,100,4a5dd281-ee99-4f32-927c-c55be672ae7d
604,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:35.464923+00,,YASMIN CAJA X 21 TABL.,7896116861610,0,100,53a54e06-fd99-4b5d-9cf3-72150ab5c53d
605,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:47.702414+00,,YASMINIQ CAJA X 28 TABL,7896116866325,0,100,fb190860-936d-406c-bec0-b251dd1645ca
606,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:16.760963+00,,YODO BLANCO FRASCO X 30 ML,7707145300523,0,100,d5a2c7a2-8b26-45a8-84bd-9fa99349f32e
607,2025-09-13 02:31:54.160453+00,2025-10-11 20:38:52.592817+00,,KETOCONAZOL SHAMPOO FARMANAL x250 ML,7707190180019,26500,99,d8e4e8e0-be09-48a2-b01f-3d220ea941a7
608,2025-09-13 02:33:57.308094+00,2025-10-11 20:39:27.926964+00,,TRIMETOPRIM SULFA SUSPENSION 40mg + 200 mg/5 mL ECAR,7702184020173,4500,97,f9c544a4-be9d-4f5a-8276-6e1168af961f
609,2025-09-13 02:37:23.092272+00,2025-10-11 20:38:15.276614+00,,COPITOS DE ALGODON x50 AGUIRRES,7709983195828,3200,96,b3d3736f-df7a-4786-a66e-a1255327b681
610,2025-09-13 03:12:48.462441+00,2025-10-11 20:39:26.399377+00,,TOALLA MATERNITY CLASICA X10,7703252489526,12900,100,d89eb62f-3c1a-40d3-af42-dc59577001e8
611,2025-09-13 03:17:57.046807+00,2025-10-11 20:36:53.234736+00,,KETOCONAZOL SHAMPOO FARMANAL X12OML,7707190180026,17900,100,a1c666b5-6646-4e2d-bc6b-085bb99270bd
612,2025-09-13 03:21:10.886544+00,2025-10-11 20:39:07.119628+00,,MEDICASP SHAMPOO (KETOCONAZOL 2%) X100ML,650240029158,33500,100,0f47694a-0343-457e-a517-2a309f0ec862
613,2025-09-13 03:25:06.238885+00,2025-10-11 20:38:42.35228+00,,BENZIRIN VERDE TQ X120ML,7702057018054,44500,100,47a56e1b-70d2-418a-a3ec-4e9a191677ec
614,2025-09-13 03:28:25.566976+00,2025-10-11 20:38:47.39479+00,,FUNGISTEROL SHAMPOO BIOQUIFAR X100ML,7707019334203,18900,200,4223f470-aa0e-4f58-8c8c-33e574cf1449
615,2025-09-13 03:44:56.727843+00,2025-10-11 20:37:14.209037+00,,TINTE IRIS N 25 CAFE CAJA X 9 GR,7704987009256,4400,200,88e09405-8235-4a27-829e-4c30d0fa0406
616,2025-09-13 03:45:42.50464+00,2025-10-11 20:37:15.134634+00,,TINTE IRIS N 1 AMARILLO X 9 GR,7704987009010,4400,200,923ee870-470b-40e2-ae7a-f3dd9be35478
617,2025-09-13 03:50:06.312076+00,2025-10-11 20:37:26.777416+00,,DOMEBORO (ACETATO DE ALUMINIO) SOBRE X 2.2G BAYER,7702123006862,1500,96,ce0690a6-7247-41e2-9d92-13258d38b796
618,2025-09-13 03:52:02.240069+00,2025-10-11 20:38:20.924731+00,,ACETATO DE ALUMINIO AA X120 ML,799192211621,3900,199,f9aadb50-7e90-4e30-b182-cfb4d195297d
619,2025-09-13 03:53:03.536042+00,2025-10-11 20:38:23.22107+00,,ACETATO DE ALUMINIO WILDLIFE X120 ML,7707242970575,3900,100,20bb26b9-1067-4777-aa43-614f19e9ed4f
620,2025-09-13 03:54:04.672284+00,2025-10-11 20:36:39.281636+00,,COLOR 1 TINTE PARA CABELLO X4G,7707223660013,2600,100,a250aec2-17e1-45f2-82ca-c47d22aa34e7
621,2025-09-13 03:55:21.072373+00,2025-10-11 20:37:56.768502+00,,MANTECA CACAO BARRA YOMA,7707271202913,700,199,24345bda-ffa0-4267-98c1-21817161a7fe
622,2025-09-13 03:57:08.752444+00,2025-10-11 20:37:33.66183+00,,"TAFLAX (DEXIBUPROFENO) 300MG ",7707184600684,1500,100,307a6ba7-cf1f-4e37-8886-2b3a78170490
623,2025-09-13 03:58:28.520603+00,2025-10-11 20:38:13.898042+00,,CASTAÑO DE INDIAS CAPSULAS PROFINAT,6141434299104,5900,100,dc1e0e63-1379-419e-8484-cfbdb0466269
624,2025-09-13 03:59:39.240509+00,2025-10-11 20:37:36.104311+00,,DOLUMBAR FORTE (NAPROXENO 550MG+CAFEINA 65MG) TABLETAS,7706309217844,1900,100,dd986d6f-3c2f-494f-a9e2-0a012f909c7b
625,2025-09-13 04:01:10.608594+00,2025-10-11 20:37:47.26962+00,,LUMBAL (NAPROXENO 220MG+ CAFEINA 50MG) TABLETAS,7702870004753,1400,97,671fc847-bb3b-4702-a730-72b60a41141c
626,2025-09-13 04:02:02.937324+00,2025-10-11 20:37:13.443113+00,,LUMBAL FORTE (NAPROXENO 550MG + CAFEINA 65MG) TABLETAS,7702870071502,2200,196,771f6352-9e88-41e0-aca5-fb82bc20b548
627,2025-09-13 04:02:44.800674+00,2025-10-11 20:39:16.148274+00,,MOVIDOL M MUSCULAR (NAPROXENO 220MG + CAFEINA 50MG) TABLETAS,7702870840153,2200,200,25890c5b-e77f-4c97-bb65-e4353c3e0fff
628,2025-09-13 04:05:58.608781+00,2025-10-11 20:38:54.119565+00,,DOLICOX FORTE (ACETAMINOFEN 250MG + NAPROXENO 220MG + CAFEINA 65MG) TABLETAS,7703712014244,1800,195,42e2d0f8-2f16-452f-a3ee-c4d286d1d4bf
629,2025-09-13 04:06:43.480908+00,2025-10-11 20:39:04.669405+00,,DOLICOX FORTE (ACETAMINOFEN 250MG + NAPROXENO 220MG + CAFEINA 65MG) TABLETAS,7703712014251,1800,94,656920bf-dbac-4f20-a5cb-0e62d3e6fc09
630,2025-09-13 04:09:37.920944+00,2025-10-24 16:24:07.455361+00,,XRAY DOL (ACETAMINOFEN 250MG + NAPROXENO 220MG + CAFEINA 65MG) CAPSULAS,650240076503,1800,77,e1b849dd-480c-4255-9891-2799c30769ad
631,2025-09-13 04:10:44.073077+00,2025-10-11 20:39:11.248565+00,,"APRONAX (NAPROXENO 550MG) TABLETAS ",7702123005513,2800,92,c7a56862-d547-4799-9deb-3e43f6c0365e
632,2025-09-13 04:11:37.201644+00,2025-10-11 20:38:06.559464+00,,APRONAX LIQUID GELS (NAPROXENO 275MG) CAPSULAS,7702123006947,2200,98,d3502435-9235-4fbd-ac19-b33110611eed
633,2025-09-13 04:12:19.321495+00,2025-10-11 20:38:07.47685+00,,APRONAX LIQUID GELS (NAPROXENO 275MG) CAPSULAS,7702123006916,2200,100,712cbcd7-0edd-42c3-9645-1eeed3529f96
634,2025-09-13 04:13:28.913129+00,2025-10-11 20:39:23.492461+00,,IBUFLASH MIGRAN( IBUPROFENO400MG + ACETAMINOFEN 250MG + CAFEINA 65MG) CAPSULAS,7702057092344,2700,89,5c9068bf-3ae9-443f-9d6b-0719a6bd3a92
635,2025-09-13 04:16:53.745608+00,2025-10-11 20:37:15.747002+00,,DOLIVIUM FORTE (IBUPROFENO 400MG + CAFEINA 60MG) TABLETAS,7704768002018,2000,97,8d24d31c-4615-49fd-a94c-6bb82cfd92fb
636,2025-09-13 04:17:47.977439+00,2025-10-11 20:38:07.630124+00,,ADVIL MAX (IBUPROFENO 400MG) CAPSULAS,7702132009588,2600,99,03a05d8b-782f-43dd-a083-ddc3e2d2dc7c
637,2025-09-13 04:18:53.513447+00,2025-10-11 20:39:10.333315+00,,MULTIDOL (IBUPROFENO 400MG) TABLETAS,7703889150967,1600,200,df49c9e7-31a0-4f2f-85b9-ddf0ca33b32b
638,2025-09-13 04:19:45.249474+00,2025-10-11 20:38:35.312554+00,,IBUPROFENO 400MG TABLETAS GENFAR,7702605101498,250,200,8ba9dee1-9530-49c9-a3fa-4083b69d0f8e
639,2025-09-13 04:20:22.017481+00,2025-10-13 16:00:07.204504+00,,IBUPROFENO 800MG TABLETAS GENFAR,7702605101511,300,34,5db95ac0-bccf-433a-bf45-31c7683c61c5
640,2025-09-13 04:21:58.713512+00,2025-10-11 20:36:48.79133+00,,SEVEDOL (ACETAMINOFEN  250MG + ACIDO ACETIL SALICILICO 250MG + CAFEINA 65MG) TABLETAS,7702870004739,1200,199,abbbd240-3ab9-418e-8a47-10541698a46e
641,2025-09-13 04:23:19.825616+00,2025-10-11 20:37:34.732508+00,,SEVEDOL EXTRAFUERTE (ACETAMINOFEN 250MG + IBUPROFENO 400MG + CAFEINA 65MG) CAPSULAS,7702870070888,1400,86,5206c25c-d974-4499-97a6-44fe449005df
642,2025-09-13 04:25:06.297717+00,2025-10-11 20:37:41.917054+00,,"NEOSALDINA (DIPIRONA 300MG + ISOMETEPTENO 30MG + CAFEINA 30MG) ",7891317018986,1600,195,83d42fff-8ee4-4fa6-9c50-f2cc1140c633
643,2025-09-13 04:29:01.866117+00,2025-10-11 20:38:55.498447+00,,"ASPIRINA EFERVESCENTE ",7702123006725,1300,100,d556620c-84d4-48f5-a443-1bfff04817fa
644,2025-09-20 01:50:42.241606+00,2025-10-11 20:38:21.383694+00,,SAL DE FRUTAS LUA SOBRES 50G,7702057840310,3300,98,11a5bf92-f3af-42a7-9d17-7d5638ea2e8a
645,2025-09-20 01:51:45.054713+00,2025-10-11 20:39:15.536485+00,,ALKA-SELTZER ORIGINAL TABLETAS BAYER,7702123006787,1300,98,323d3ec2-a7b1-45b6-bcf9-99c60300053e
646,2025-09-20 01:52:49.815096+00,2025-10-11 20:38:46.323627+00,,ALKA-SELTZER EXTREME SOBRES BAYER,7702123007418,3400,192,61cde4e4-7859-499f-851c-9e31f1e474bc
647,2025-09-20 01:55:44.272219+00,2025-10-11 20:37:58.757629+00,,ACIDO ACETILSALICILICO 100MG X10 COMPRIMIDOS GENFAR,7705959012397,2900,94,1f5740dc-b562-461e-b12c-f0d8c7b326c2
648,2025-09-20 01:57:38.039026+00,2025-10-18 12:26:54.700728+00,,ACETAMINOFEN 500MG TABLETAS AG,7706569020659,150,82,87cb517f-4d3e-4c71-a9c3-698f25c87849
649,2025-09-20 01:59:58.383006+00,2025-10-11 20:38:37.758999+00,,DOLEX (ACETAMINOFEN 500MG) TABLETAS HALEON,7707397791490,1000,88,ce80055a-cd42-40d3-bfec-816be3268c22
