id,created_at,updated_at,deleted_at,numero_factura,fecha_emision,vendedor_id,cliente_id,subtotal,iva,total,estado,metodo_pago,uuid
538,2025-10-08 21:11:54.090038+00,2025-10-08 21:11:54.090038+00,,FAC-1537,2025-10-08 21:11:54.081228+00,1,1,83900,0,83900,Pagada,efectivo,db7bd11b-2e11-4b9c-a5cb-e1b92457c4cc
539,2025-10-08 21:17:33.350303+00,2025-10-08 21:17:33.350303+00,,FAC-1538,2025-10-08 21:17:33.342746+00,1,1,1800,0,1800,Pagada,efectivo,dee346de-e9eb-42a8-b1a5-2b747ed3560e
540,2025-10-08 21:18:17.156607+00,2025-10-08 21:18:17.156607+00,,FAC-1539,2025-10-08 21:18:17.150251+00,1,1,5600,0,5600,Pagada,efectivo,19939e13-2c0b-461c-84e7-1b0e71ad7160
541,2025-10-08 21:22:48.454795+00,2025-10-08 21:22:48.454795+00,,FAC-1540,2025-10-08 21:22:48.45005+00,1,1,600,0,600,Pagada,efectivo,4448fd31-75aa-41ae-a9c3-a5203f8d4af8
542,2025-10-08 21:30:59.041112+00,2025-10-08 21:30:59.041112+00,,FAC-1541,2025-10-08 21:30:59.032031+00,1,1,22000,0,22000,Pagada,efectivo,6c1230f3-15b1-486d-8cf0-0106afa318f6
543,2025-10-08 21:34:18.412842+00,2025-10-08 21:34:18.412842+00,,FAC-1542,2025-10-08 21:34:18.402491+00,1,1,8400,0,8400,Pagada,efectivo,8cf2bb83-62bd-491f-aa11-e05858ed0f7c
544,2025-10-08 21:41:03.408105+00,2025-10-08 21:41:03.408105+00,,FAC-1543,2025-10-08 21:41:03.393239+00,1,1,24000,0,24000,Pagada,efectivo,42bc04e2-1691-4994-84b6-f5229283d40e
545,2025-10-08 21:45:39.242311+00,2025-10-08 21:45:39.242311+00,,FAC-1544,2025-10-08 21:45:39.234934+00,1,1,12000,0,12000,Pagada,efectivo,118cb750-e4d0-4167-9791-7f7b655e486a
546,2025-10-08 21:49:16.227552+00,2025-10-08 21:49:16.227552+00,,FAC-1545,2025-10-08 21:49:16.221326+00,1,1,4500,0,4500,Pagada,efectivo,e20bb667-b85f-42e6-a52a-8c5cdac365ed
547,2025-10-08 21:54:49.811825+00,2025-10-08 21:54:49.811825+00,,FAC-1546,2025-10-08 21:54:49.809027+00,1,1,9500,0,9500,Pagada,efectivo,f742b3cc-b30f-43ea-b491-f4a0f9163b74
548,2025-10-08 22:03:14.487726+00,2025-10-08 22:03:14.487726+00,,FAC-1547,2025-10-08 22:03:14.479844+00,1,1,4400,0,4400,Pagada,efectivo,05d9fa59-62d6-4784-9699-f412d086f570
549,2025-10-08 22:06:59.607135+00,2025-10-08 22:06:59.607135+00,,FAC-1548,2025-10-08 22:06:59.601165+00,3,1,4800,0,4800,Pagada,efectivo,20a46f96-c0ce-4c0c-a945-82c5c7782f65
550,2025-10-08 22:12:25.491888+00,2025-10-08 22:12:25.491888+00,,FAC-1549,2025-10-08 22:12:25.48494+00,3,1,2400,0,2400,Pagada,efectivo,acfeb28e-ee70-4153-ae51-650d6c5d43e7
551,2025-10-08 22:23:12.669193+00,2025-10-08 22:23:12.669193+00,,FAC-1550,2025-10-08 22:23:12.660029+00,3,1,24000,0,24000,Pagada,efectivo,f7b0834f-2e05-4a8b-a796-8a8599850c0a
552,2025-10-08 22:25:03.092053+00,2025-10-08 22:25:03.092053+00,,FAC-1551,2025-10-08 22:25:03.085215+00,3,1,1400,0,1400,Pagada,efectivo,884f3b6e-75eb-4fc2-bd7b-7e3f977a2dae
553,2025-10-08 22:27:04.340932+00,2025-10-08 22:27:04.340932+00,,FAC-1552,2025-10-08 22:27:04.334505+00,3,1,5600,0,5600,Pagada,efectivo,be5d8059-7749-49c7-9347-18615b2b20d9
554,2025-10-08 22:33:25.286579+00,2025-10-08 22:33:25.286579+00,,FAC-1553,2025-10-08 22:33:25.283145+00,3,1,700,0,700,Pagada,efectivo,e9bff08e-5849-426b-8918-dd4cc48678ed
555,2025-10-08 22:36:08.314331+00,2025-10-08 22:36:08.314331+00,,FAC-1554,2025-10-08 22:36:08.309258+00,3,1,11200,0,11200,Pagada,efectivo,99a8a2ec-4c10-45bb-b30d-e45d746de30c
556,2025-10-08 22:42:16.071265+00,2025-10-08 22:42:16.071265+00,,FAC-1555,2025-10-08 22:42:16.064732+00,3,1,4700,0,4700,Pagada,efectivo,c6b9fa7b-321d-4c2c-a825-bfebe6ee0b5a
557,2025-10-08 22:46:04.623819+00,2025-10-08 22:46:04.623819+00,,FAC-1556,2025-10-08 22:46:04.61861+00,3,1,16900,0,16900,Pagada,efectivo,1af1e709-1ca7-4f01-ab44-c3d588df77c9
558,2025-10-08 23:01:39.019156+00,2025-10-08 23:01:39.019156+00,,FAC-1557,2025-10-08 23:01:39.012832+00,3,1,2800,0,2800,Pagada,efectivo,a871af5e-2150-4d4b-a70a-d5fa9e555f56
559,2025-10-08 23:06:39.003643+00,2025-10-08 23:06:39.003643+00,,FAC-1558,2025-10-08 23:06:38.99146+00,3,1,4500,0,4500,Pagada,efectivo,cd0bc859-e4d5-4de5-afd1-c878fb1f51b2
560,2025-10-08 23:07:14.008405+00,2025-10-08 23:07:14.008405+00,,FAC-1559,2025-10-08 23:07:13.999922+00,3,1,13100,0,13100,Pagada,efectivo,fed30790-a515-46dd-8b67-97a5dca29a85
561,2025-10-08 23:09:57.695126+00,2025-10-08 23:09:57.695126+00,,FAC-1560,2025-10-08 23:09:57.689305+00,3,1,2600,0,2600,Pagada,efectivo,6d224fd1-fd66-4dbb-a9d0-d0ee12333687
562,2025-10-08 23:20:29.647405+00,2025-10-08 23:20:29.647405+00,,FAC-1561,2025-10-08 23:20:29.640071+00,3,1,4400,0,4400,Pagada,efectivo,d11d42f7-6a45-4439-8b38-ed41e7514f25
563,2025-10-08 23:23:45.809089+00,2025-10-08 23:23:45.809089+00,,FAC-1562,2025-10-08 23:23:45.802084+00,3,1,18200,0,18200,Pagada,efectivo,d875f40f-3f03-4b1e-8e17-dcfbd2744862
564,2025-10-08 23:24:45.955355+00,2025-10-08 23:24:45.955355+00,,FAC-1563,2025-10-08 23:24:45.946749+00,3,1,6000,0,6000,Pagada,efectivo,908d9802-414f-4ebf-8692-84fe9c058d3c
565,2025-10-08 23:37:30.46246+00,2025-10-08 23:37:30.46246+00,,FAC-1564,2025-10-08 23:37:30.442862+00,3,1,1400,0,1400,Pagada,efectivo,afcd983a-20a4-45ad-a0de-a5885dda71d6
566,2025-10-08 23:41:05.485235+00,2025-10-08 23:41:05.485235+00,,FAC-1565,2025-10-08 23:41:05.476742+00,3,1,19300,0,19300,Pagada,efectivo,b9ec4a87-4627-4596-a9cc-77d3b8bfb075
567,2025-10-08 23:44:58.478086+00,2025-10-08 23:44:58.478086+00,,FAC-1566,2025-10-08 23:44:58.471024+00,3,1,6500,0,6500,Pagada,efectivo,c71b1fff-fb9b-4b12-a065-18961915642d
568,2025-10-08 23:49:46.616674+00,2025-10-08 23:49:46.616674+00,,FAC-1567,2025-10-08 23:49:46.610064+00,3,1,9900,0,9900,Pagada,efectivo,912bb36a-75b0-4423-8888-70245e4130e2
569,2025-10-08 23:59:03.74128+00,2025-10-08 23:59:03.74128+00,,FAC-1568,2025-10-08 23:59:03.735599+00,3,1,5600,0,5600,Pagada,efectivo,3a1b4c12-6cd3-4a00-94ac-a881731211fb
570,2025-10-09 00:10:58.835166+00,2025-10-09 00:10:58.835166+00,,FAC-1569,2025-10-09 00:10:58.830716+00,3,1,900,0,900,Pagada,efectivo,d799fad9-3ebf-4548-9bbe-9260c70416e6
571,2025-10-09 00:16:50.97058+00,2025-10-09 00:16:50.97058+00,,FAC-1570,2025-10-09 00:16:50.963071+00,3,1,5200,0,5200,Pagada,efectivo,d0e70117-488b-4583-b029-89d05cffc3d8
572,2025-10-09 00:44:00.682963+00,2025-10-09 00:44:00.682963+00,,FAC-1571,2025-10-09 00:44:00.674573+00,3,1,25600,0,25600,Pagada,efectivo,8645396d-75ef-4735-9069-4d0357b76b99
573,2025-10-09 00:45:50.489014+00,2025-10-09 00:45:50.489014+00,,FAC-1572,2025-10-09 00:45:50.48379+00,3,1,7200,0,7200,Pagada,efectivo,19616094-6eec-47fd-ba9e-15cff6856327
574,2025-10-09 00:55:02.060592+00,2025-10-09 00:55:02.060592+00,,FAC-1573,2025-10-09 00:55:02.057486+00,3,1,3200,0,3200,Pagada,efectivo,8d47b27b-708e-4f85-9621-d2ab70d2baa9
575,2025-10-09 00:57:36.672638+00,2025-10-09 00:57:36.672638+00,,FAC-1574,2025-10-09 00:57:36.666876+00,3,1,3600,0,3600,Pagada,efectivo,5356dace-e235-4972-aa23-d5774029ad85
576,2025-10-09 00:59:11.009805+00,2025-10-09 00:59:11.009805+00,,FAC-1575,2025-10-09 00:59:11.003922+00,3,1,11400,0,11400,Pagada,efectivo,15bb57aa-f536-4823-9b9c-4971dd5b8056
577,2025-10-09 01:06:32.255225+00,2025-10-09 01:06:32.255225+00,,FAC-1576,2025-10-09 01:06:32.24834+00,3,1,7800,0,7800,Pagada,efectivo,0734f96d-93d7-471a-9598-638ee2e30c77
578,2025-10-09 01:08:42.016766+00,2025-10-09 01:08:42.016766+00,,FAC-1577,2025-10-09 01:08:42.009646+00,3,1,37100,0,37100,Pagada,efectivo,ab6c437a-abff-4fbd-8efc-0fe362017af1
579,2025-10-09 01:13:20.698172+00,2025-10-09 01:13:20.698172+00,,FAC-1578,2025-10-09 01:13:20.69245+00,3,1,4800,0,4800,Pagada,efectivo,01d6b56c-bbea-4cd0-b9b7-bb160f2e8009
580,2025-10-09 17:07:15.955543+00,2025-10-09 17:07:15.955543+00,,FAC-1579,2025-10-09 17:07:15.943194+00,3,1,35000,0,35000,Pagada,efectivo,66b2af2f-d769-44fc-9c9f-b3ea01ece577
582,2025-10-09 21:16:51.440968+00,2025-10-09 21:16:51.440968+00,,FAC-1581,2025-10-09 21:16:51.432064+00,3,1,16699.9996,0,16699.9996,Pagada,efectivo,56c0fdca-c768-4fe6-a2ba-d9b8461247b8
583,2025-10-09 21:18:30.773601+00,2025-10-09 21:18:30.773601+00,,FAC-1582,2025-10-09 21:18:30.767792+00,3,1,7900,0,7900,Pagada,efectivo,a54ba6b8-7dd7-4bea-b7c4-8828aa3efc5e
584,2025-10-09 21:25:16.41125+00,2025-10-09 21:25:16.41125+00,,FAC-1583,2025-10-09 21:25:16.400263+00,3,1,15700,0,15700,Pagada,efectivo,27abc303-b1f2-414b-8411-cd48a566ed12
585,2025-10-09 21:27:26.770093+00,2025-10-09 21:27:26.770093+00,,FAC-1584,2025-10-09 21:27:26.761565+00,3,1,4400,0,4400,Pagada,efectivo,d25db14c-a4f9-4719-bc46-d480584e5d81
586,2025-10-09 21:28:45.924445+00,2025-10-09 21:28:45.924445+00,,FAC-1585,2025-10-09 21:28:45.91401+00,3,1,3000,0,3000,Pagada,efectivo,f4ac848c-ba99-4b2a-a567-13b7dbeb9dcb
587,2025-10-09 21:34:22.258658+00,2025-10-09 21:34:22.258658+00,,FAC-1586,2025-10-09 21:34:22.249206+00,3,1,4200,0,4200,Pagada,efectivo,adda3f07-b713-46fb-afe7-4a5f66682a1f
588,2025-10-09 21:35:58.543515+00,2025-10-09 21:35:58.543515+00,,FAC-1587,2025-10-09 21:35:58.531113+00,3,1,44100,0,44100,Pagada,efectivo,f0b03cca-c0d0-44bc-85be-a1312be1bf88
589,2025-10-09 21:37:41.351519+00,2025-10-09 21:37:41.351519+00,,FAC-1588,2025-10-09 21:37:41.344877+00,3,1,12800,0,12800,Pagada,efectivo,b96ad249-bfb4-4f54-b552-64d095dd5b3d
590,2025-10-09 21:41:29.281726+00,2025-10-09 21:41:29.281726+00,,FAC-1589,2025-10-09 21:41:29.27256+00,3,1,10700,0,10700,Pagada,efectivo,51f8d21f-90a3-41b8-a4be-6297ad5c6162
591,2025-10-09 21:44:38.847085+00,2025-10-09 21:44:38.847085+00,,FAC-1590,2025-10-09 21:44:38.840475+00,3,1,4700,0,4700,Pagada,efectivo,55b693d0-a921-437e-8637-2cd4b8b68b7a
592,2025-10-09 22:12:00.446803+00,2025-10-09 22:12:00.446803+00,,FAC-1591,2025-10-09 22:12:00.441608+00,3,1,10600,0,10600,Pagada,efectivo,ec30d15c-b8a7-44b3-82bb-f219b7fb42cf
593,2025-10-09 22:16:32.790421+00,2025-10-09 22:16:32.790421+00,,FAC-1592,2025-10-09 22:16:32.785864+00,3,1,4400,0,4400,Pagada,efectivo,bc67fabb-e971-42ff-9181-876de6a837f5
594,2025-10-09 22:24:50.787409+00,2025-10-09 22:24:50.787409+00,,FAC-1593,2025-10-09 22:24:50.762706+00,3,1,5200,0,5200,Pagada,efectivo,64059755-8c72-41b2-809a-25d617ad00fe
595,2025-10-09 22:26:39.715332+00,2025-10-09 22:26:39.715332+00,,FAC-1594,2025-10-09 22:26:39.706286+00,3,1,6600,0,6600,Pagada,efectivo,8c31b1c7-241c-4661-bc2e-e9f0838326a2
596,2025-10-09 22:28:04.016432+00,2025-10-09 22:28:04.016432+00,,FAC-1595,2025-10-09 22:28:04.010415+00,3,1,13500,0,13500,Pagada,efectivo,c1f3c2e8-205b-4057-bd9d-b853b57d441e
597,2025-10-09 22:33:45.096786+00,2025-10-09 22:33:45.096786+00,,FAC-1596,2025-10-09 22:33:45.090658+00,3,1,3600,0,3600,Pagada,efectivo,2636e4ca-e30a-4dee-a74f-f5f5c1c6f16c
598,2025-10-09 22:37:18.464655+00,2025-10-09 22:37:18.464655+00,,FAC-1597,2025-10-09 22:37:18.458704+00,3,1,7000,0,7000,Pagada,efectivo,6a2f98b2-fd15-44c5-b42e-766b2a5b680e
599,2025-10-09 22:52:27.651393+00,2025-10-09 22:52:27.651393+00,,FAC-1598,2025-10-09 22:52:27.643604+00,3,1,15700,0,15700,Pagada,efectivo,a6ea516a-3371-48c3-b658-f817f65ac1ce
600,2025-10-09 22:58:26.196157+00,2025-10-09 22:58:26.196157+00,,FAC-1599,2025-10-09 22:58:26.188017+00,3,1,13700,0,13700,Pagada,efectivo,493abf2d-6009-4e48-8aec-7c9b5db5ba50
601,2025-10-09 23:15:13.640578+00,2025-10-09 23:15:13.640578+00,,FAC-1600,2025-10-09 23:15:13.636434+00,3,1,11500,0,11500,Pagada,efectivo,90a34861-7355-41dd-8deb-cb145a976dff
602,2025-10-09 23:26:01.741683+00,2025-10-09 23:26:01.741683+00,,FAC-1601,2025-10-09 23:26:01.733294+00,3,1,30500,0,30500,Pagada,efectivo,94687f06-d117-456f-917e-97f28ce9e4b5
603,2025-10-09 23:46:13.093241+00,2025-10-09 23:46:13.093241+00,,FAC-1602,2025-10-09 23:46:13.086539+00,3,1,2400,0,2400,Pagada,efectivo,9b0329dc-5434-4dfd-996d-6cee6fb38fac
604,2025-10-09 23:51:43.131991+00,2025-10-09 23:51:43.131991+00,,FAC-1603,2025-10-09 23:51:43.126637+00,3,1,13900,0,13900,Pagada,efectivo,e479f6bb-1861-46a4-99a8-9453253d4d3c
605,2025-10-09 23:59:04.948014+00,2025-10-09 23:59:04.948014+00,,FAC-1604,2025-10-09 23:59:04.942952+00,3,1,15800,0,15800,Pagada,efectivo,70006305-4060-48be-8203-f2a11925ee64
606,2025-10-10 00:43:24.049003+00,2025-10-10 00:43:24.049003+00,,FAC-1605,2025-10-10 00:43:24.03388+00,3,1,27200,0,27200,Pagada,efectivo,9977d523-b006-427d-a1b3-d5933fb75533
607,2025-10-10 00:49:58.186646+00,2025-10-10 00:49:58.186646+00,,FAC-1606,2025-10-10 00:49:58.177954+00,3,1,6700,0,6700,Pagada,efectivo,60e59274-6db9-47e5-a534-bf1a75c0429b
608,2025-10-10 01:01:54.422004+00,2025-10-10 01:01:54.422004+00,,FAC-1607,2025-10-10 01:01:54.41694+00,3,1,1400,0,1400,Pagada,efectivo,411254f2-f98c-495a-9c77-eeb0c256fe5a
609,2025-10-10 01:03:35.997716+00,2025-10-10 01:03:35.997716+00,,FAC-1608,2025-10-10 01:03:35.989811+00,3,1,8600,0,8600,Pagada,efectivo,e4f88cab-c831-4dc4-903c-b4837a7b4c39
610,2025-10-10 01:11:52.25078+00,2025-10-10 01:11:52.25078+00,,FAC-1609,2025-10-10 01:11:52.243121+00,3,1,18400,0,18400,Pagada,efectivo,c9d499ed-614a-4b77-84d8-1403580e6118
611,2025-10-10 01:20:12.240449+00,2025-10-10 01:20:12.240449+00,,FAC-1610,2025-10-10 01:20:12.234513+00,3,1,5900,0,5900,Pagada,efectivo,8481a2ff-b68e-42dd-8233-5504a9241f83
612,2025-10-10 01:41:45.779723+00,2025-10-10 01:41:45.779723+00,,FAC-1611,2025-10-10 01:41:45.774487+00,3,1,1400,0,1400,Pagada,efectivo,0a7184cd-29c5-4a66-9027-28cd2543798c
613,2025-10-10 15:57:53.960167+00,2025-10-10 15:57:53.960167+00,,FAC-1612,2025-10-10 15:57:53.954791+00,1,1,25800,0,25800,Pagada,efectivo,8d6e0fa4-afd4-46ec-836e-59c57fe95e0c
614,2025-10-10 16:36:19.172567+00,2025-10-10 16:36:19.172567+00,,FAC-1613,2025-10-10 16:36:19.149443+00,1,1,63600,0,63600,Pagada,efectivo,0430d347-1f76-40b7-87ef-35dca21e483d
615,2025-10-10 16:41:09.247723+00,2025-10-10 16:41:09.247723+00,,FAC-1614,2025-10-10 16:41:09.242738+00,1,1,7600,0,7600,Pagada,efectivo,7502bd8d-7fd1-4671-931a-d43e5f584254
616,2025-10-10 16:43:03.187354+00,2025-10-10 16:43:03.187354+00,,FAC-1615,2025-10-10 16:43:03.182045+00,1,1,28000,0,28000,Pagada,efectivo,c3482c83-02da-4a24-b443-0a64a6ab8afb
617,2025-10-10 16:49:32.310071+00,2025-10-10 16:49:32.310071+00,,FAC-1616,2025-10-10 16:49:32.303455+00,1,1,4000,0,4000,Pagada,efectivo,803c6479-a445-4234-83ae-c04b956089d0
618,2025-10-10 16:51:44.224413+00,2025-10-10 16:51:44.224413+00,,FAC-1617,2025-10-10 16:51:44.215523+00,1,1,2800,0,2800,Pagada,efectivo,76b12f9c-419b-4fd9-9f8c-de5e27997ec3
619,2025-10-10 16:58:05.169689+00,2025-10-10 16:58:05.169689+00,,FAC-1618,2025-10-10 16:58:05.15996+00,1,1,14000,0,14000,Pagada,efectivo,c9112b48-5a2c-40fc-b8cc-52e022746ffc
620,2025-10-10 17:02:14.406079+00,2025-10-10 17:02:14.406079+00,,FAC-1619,2025-10-10 17:02:14.400882+00,1,1,10400,0,10400,Pagada,efectivo,df809b40-f3b2-46e7-a849-23f56315a691
621,2025-10-10 17:06:02.366116+00,2025-10-10 17:06:02.366116+00,,FAC-1620,2025-10-10 17:06:02.359052+00,1,1,2500,0,2500,Pagada,efectivo,088a84b8-2dee-41df-ad1c-03566e009237
622,2025-10-10 17:13:59.678239+00,2025-10-10 17:13:59.678239+00,,FAC-1621,2025-10-10 17:13:59.672737+00,1,1,13800,0,13800,Pagada,efectivo,4f61710d-7224-4803-837a-13eee0c08a5f
623,2025-10-10 17:27:19.039633+00,2025-10-10 17:27:19.039633+00,,FAC-1622,2025-10-10 17:27:19.03299+00,1,1,5300,0,5300,Pagada,efectivo,48f5585d-4faf-4d10-bef8-f7500938babb
624,2025-10-10 17:28:48.518992+00,2025-10-10 17:28:48.518992+00,,FAC-1623,2025-10-10 17:28:48.512092+00,1,1,3600,0,3600,Pagada,efectivo,76c726c8-516d-4ffd-bdb4-48ffdc2092d4
625,2025-10-10 17:42:45.028864+00,2025-10-10 17:42:45.028864+00,,FAC-1624,2025-10-10 17:42:45.017055+00,1,1,38500,0,38500,Pagada,efectivo,9e971442-03dc-4b17-8fd5-196519a9c7a2
627,2025-10-10 18:07:01.131872+00,2025-10-10 18:07:01.131872+00,,FAC-1626,2025-10-10 18:07:01.123365+00,1,1,10800,0,10800,Pagada,efectivo,eb82de2e-3f21-4aa7-a565-040a8ceb5368
628,2025-10-10 18:15:55.36299+00,2025-10-10 18:15:55.36299+00,,FAC-1627,2025-10-10 18:15:55.347966+00,1,1,4500,0,4500,Pagada,efectivo,7d614ffd-6564-4e92-aeec-e26379c8b4ce
629,2025-10-10 18:24:44.682291+00,2025-10-10 18:24:44.682291+00,,FAC-1628,2025-10-10 18:24:44.675326+00,1,1,10000,0,10000,Pagada,efectivo,c778b0ff-bf69-4e95-bbf1-690b669bec09
630,2025-10-10 18:34:11.660832+00,2025-10-10 18:34:11.660832+00,,FAC-1629,2025-10-10 18:34:11.655003+00,1,1,17600,0,17600,Pagada,efectivo,1189c4ef-070f-4cea-913a-2b883442dde3
631,2025-10-10 18:37:19.102046+00,2025-10-10 18:37:19.102046+00,,FAC-1630,2025-10-10 18:37:19.093379+00,1,1,10500,0,10500,Pagada,efectivo,2a33cfe9-b010-4ad4-ac0d-c1a7f116b304
632,2025-10-10 18:40:11.44172+00,2025-10-10 18:40:11.44172+00,,FAC-1631,2025-10-10 18:40:11.436665+00,1,1,4700,0,4700,Pagada,efectivo,0592a555-a587-4e42-b926-8c725083fb8b
633,2025-10-10 18:48:03.810067+00,2025-10-10 18:48:03.810067+00,,FAC-1632,2025-10-10 18:48:03.804448+00,1,1,12000,0,12000,Pagada,efectivo,f512491e-ff88-4a24-b07a-22a66209c47e
634,2025-10-10 18:54:30.254458+00,2025-10-10 18:54:30.254458+00,,FAC-1633,2025-10-10 18:54:30.24599+00,1,1,9500,0,9500,Pagada,efectivo,33d0a9a1-9847-4b06-8f83-67aefff29bd7
635,2025-10-10 19:08:06.928233+00,2025-10-10 19:08:06.928233+00,,FAC-1634,2025-10-10 19:08:06.921756+00,1,1,10900,0,10900,Pagada,efectivo,3bb7be83-9732-488c-8133-404dbcddd425
636,2025-10-10 19:08:53.655443+00,2025-10-10 19:08:53.655443+00,,FAC-1635,2025-10-10 19:08:53.646787+00,1,1,6900,0,6900,Pagada,efectivo,d004750d-b80e-406f-9e26-e0168002e354
637,2025-10-10 19:24:09.503144+00,2025-10-10 19:24:09.503144+00,,FAC-1636,2025-10-10 19:24:09.496015+00,1,1,3500,0,3500,Pagada,efectivo,1f5fdf38-c235-4748-90f9-44db8dc7c45d
638,2025-10-10 19:35:48.463389+00,2025-10-10 19:35:48.463389+00,,FAC-1637,2025-10-10 19:35:48.45529+00,1,1,7400,0,7400,Pagada,efectivo,3af78ff5-3cc6-40c5-9834-8f1f116d66f2
639,2025-10-10 19:42:04.930294+00,2025-10-10 19:42:04.930294+00,,FAC-1638,2025-10-10 19:42:04.921444+00,1,1,13700,0,13700,Pagada,efectivo,0f64b924-0590-4517-9d62-b451d5164389
640,2025-10-10 19:48:54.215104+00,2025-10-10 19:48:54.215104+00,,FAC-1639,2025-10-10 19:48:54.208161+00,1,1,5800,0,5800,Pagada,efectivo,be71530b-9273-4185-8656-1191d2c3861c
641,2025-10-10 19:55:29.879965+00,2025-10-10 19:55:29.879965+00,,FAC-1640,2025-10-10 19:55:29.872623+00,1,1,5600,0,5600,Pagada,efectivo,509563b6-22df-4d7a-a565-1b84cca91f24
642,2025-10-10 20:03:12.080509+00,2025-10-10 20:03:12.080509+00,,FAC-1641,2025-10-10 20:03:12.072809+00,1,1,5700,0,5700,Pagada,efectivo,e00d35d2-d561-4995-a007-2757398552e7
643,2025-10-10 20:29:52.616397+00,2025-10-10 20:29:52.616397+00,,FAC-1642,2025-10-10 20:29:52.601893+00,1,1,16700,0,16700,Pagada,efectivo,c95d7fa3-2fe3-448c-8bae-558e43c24a8b
644,2025-10-10 20:34:55.416685+00,2025-10-10 20:34:55.416685+00,,FAC-1643,2025-10-10 20:34:55.410599+00,1,1,8400,0,8400,Pagada,efectivo,76a2d82d-3fcd-4d52-adfb-c48c3a3de96f
645,2025-10-10 20:47:00.393206+00,2025-10-10 20:47:00.393206+00,,FAC-1644,2025-10-10 20:47:00.387235+00,1,1,9300,0,9300,Pagada,efectivo,b2fdacda-530f-4ce5-a7d3-42fc7934f96d
646,2025-10-10 20:50:58.730633+00,2025-10-10 20:50:58.730633+00,,FAC-1645,2025-10-10 20:50:58.723561+00,1,1,11000,0,11000,Pagada,efectivo,79102881-90b5-4511-be59-160a69d732ae
647,2025-10-10 20:57:28.686282+00,2025-10-10 20:57:28.686282+00,,FAC-1646,2025-10-10 20:57:28.677432+00,1,1,2000,0,2000,Pagada,efectivo,0ff38b1b-7222-4e5a-8371-60c31ff94c57
648,2025-10-10 21:09:40.898676+00,2025-10-10 21:09:40.898676+00,,FAC-1647,2025-10-10 21:09:40.892764+00,1,1,18900,0,18900,Pagada,efectivo,4431f3fb-204e-457d-a7e6-fbc26753b9b4
649,2025-10-10 21:10:57.803429+00,2025-10-10 21:10:57.803429+00,,FAC-1648,2025-10-10 21:10:57.796545+00,1,1,32500,0,32500,Pagada,efectivo,9d4ba090-0d38-4a8a-81d8-e2ebabebb972
650,2025-10-10 21:21:05.443245+00,2025-10-10 21:21:05.443245+00,,FAC-1649,2025-10-10 21:21:05.437173+00,1,1,3400,0,3400,Pagada,efectivo,c0e928c4-3279-465d-b8ea-6de19492f66a
651,2025-10-10 21:21:29.315853+00,2025-10-10 21:21:29.315853+00,,FAC-1650,2025-10-10 21:21:29.309201+00,1,1,6700,0,6700,Pagada,efectivo,db59e6a6-3a3e-418a-adfb-27178791a7c8
652,2025-10-10 21:31:01.889259+00,2025-10-10 21:31:01.889259+00,,FAC-1651,2025-10-10 21:31:01.877719+00,1,1,43100,0,43100,Pagada,efectivo,94177cd9-7716-4666-bc29-a71f89f9e03d
653,2025-10-10 21:35:43.929569+00,2025-10-10 21:35:43.929569+00,,FAC-1652,2025-10-10 21:35:43.91933+00,1,1,10400,0,10400,Pagada,efectivo,6bd40d92-2038-428b-8c6e-70503f881f46
654,2025-10-10 21:39:50.692834+00,2025-10-10 21:39:50.692834+00,,FAC-1653,2025-10-10 21:39:50.686327+00,1,1,69000,0,69000,Pagada,efectivo,7b3ff91f-fba1-4543-abbb-63cda1626fe5
655,2025-10-10 21:45:19.306269+00,2025-10-10 21:45:19.306269+00,,FAC-1654,2025-10-10 21:45:19.295741+00,1,1,5400,0,5400,Pagada,efectivo,dae0d19f-72d6-48f6-8608-c5354b9dfc58
656,2025-10-10 22:07:32.67474+00,2025-10-10 22:07:32.67474+00,,FAC-1655,2025-10-10 22:07:32.664061+00,1,1,25300,0,25300,Pagada,efectivo,004350cf-bf23-4aaf-a4a7-88c3d1628dda
657,2025-10-10 22:42:23.713674+00,2025-10-10 22:42:23.713674+00,,FAC-1656,2025-10-10 22:42:23.706451+00,1,1,1600,0,1600,Pagada,efectivo,242e5140-6add-445f-aa85-2485a5bb6a38
658,2025-10-10 22:50:49.123812+00,2025-10-10 22:50:49.123812+00,,FAC-1657,2025-10-10 22:50:49.114324+00,1,1,8800,0,8800,Pagada,efectivo,28110c39-bd26-490a-88c1-9fc110ec52f6
659,2025-10-10 22:53:12.689431+00,2025-10-10 22:53:12.689431+00,,FAC-1658,2025-10-10 22:53:12.682937+00,1,1,8500,0,8500,Pagada,efectivo,c1882ca8-058b-4d0c-917f-7beebea3bd59
660,2025-10-10 22:56:27.344135+00,2025-10-10 22:56:27.344135+00,,FAC-1659,2025-10-10 22:56:27.338572+00,1,1,4400,0,4400,Pagada,efectivo,e8b2bb2b-e721-4248-b303-9417f4afc617
661,2025-10-10 23:00:31.858012+00,2025-10-10 23:00:31.858012+00,,FAC-1660,2025-10-10 23:00:31.850743+00,1,1,3000,0,3000,Pagada,efectivo,9120c10e-f32c-42a5-ac9a-63ed1a7d747a
663,2025-10-10 23:48:38.643419+00,2025-10-10 23:48:38.643419+00,,FAC-1662,2025-10-10 23:48:38.637465+00,3,1,11800,0,11800,Pagada,efectivo,f6bdcafe-fc26-4711-891e-6c583189e7d9
